Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
4,1666779425270,26/10/2022 10:17:05,1666779424335,1,26/10/2022 11:17:04,99963,4,questionnaire-7wy6,,24820884,62fcbbb6257a9ea45cf4b739,7329509,,complete,,6359090d7cd902b86e95d62a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x931,rdk-progress,consent-form-data,2,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3037
1,1666779422804,26/10/2022 10:17:02,1666779422726,1,26/10/2022 11:17:02,99963,4,questionnaire-7wy6,,24820885,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779424864,26/10/2022 10:17:04,1666779424777,1,26/10/2022 11:17:04,99963,4,questionnaire-7wy6,,24820885,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779424962,26/10/2022 10:17:04,1666779424779,1,26/10/2022 11:17:04,99963,4,questionnaire-7wy6,,24820885,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779424962,26/10/2022 10:17:04,1666779424779,1,26/10/2022 11:17:04,99963,4,questionnaire-7wy6,,24820885,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,consent-form-data,2,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,2053
1,1666779424490,26/10/2022 10:17:04,1666779430686,1,26/10/2022 11:17:10,99963,4,questionnaire-7wy6,,24820888,60c1f0e3708c6bcc65473102,7329490,,complete,,635908e0485fea4f0094f17a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1366x657,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779427807,26/10/2022 10:17:07,1666779434036,1,26/10/2022 11:17:14,99963,4,questionnaire-7wy6,,24820888,60c1f0e3708c6bcc65473102,7329490,,complete,,635908e0485fea4f0094f17a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x657,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,consent-data-1-1,I consent
3,1666779427854,26/10/2022 10:17:07,1666779434038,1,26/10/2022 11:17:14,99963,4,questionnaire-7wy6,,24820888,60c1f0e3708c6bcc65473102,7329490,,complete,,635908e0485fea4f0094f17a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x657,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779427854,26/10/2022 10:17:07,1666779434038,1,26/10/2022 11:17:14,99963,4,questionnaire-7wy6,,24820888,60c1f0e3708c6bcc65473102,7329490,,complete,,635908e0485fea4f0094f17a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x657,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,urn-progress,,,,,consented,No,END QUESTIONNAIRE,3352
1,1666779427343,26/10/2022 10:17:07,1666779427275,1,26/10/2022 11:17:07,99963,4,questionnaire-7wy6,,24820896,5eab3a9bfec73d10dc9291f7,7329507,,complete,,6359090b558e59b557b925f0,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1525x858,1525x687,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779432146,26/10/2022 10:17:12,1666779432120,1,26/10/2022 11:17:12,99963,4,questionnaire-7wy6,,24820896,5eab3a9bfec73d10dc9291f7,7329507,,complete,,6359090b558e59b557b925f0,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1525x858,1506x687,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779432224,26/10/2022 10:17:12,1666779432123,1,26/10/2022 11:17:12,99963,4,questionnaire-7wy6,,24820896,5eab3a9bfec73d10dc9291f7,7329507,,complete,,6359090b558e59b557b925f0,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1525x858,1506x687,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779432224,26/10/2022 10:17:12,1666779432123,1,26/10/2022 11:17:12,99963,4,questionnaire-7wy6,,24820896,5eab3a9bfec73d10dc9291f7,7329507,,complete,,6359090b558e59b557b925f0,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1525x858,1506x687,str-bonus,consent-form-data,2,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4848
1,1666779427475,26/10/2022 10:17:07,1666779428066,1,26/10/2022 11:17:08,99963,4,questionnaire-7wy6,,24820899,5f95bf8e67476d0ca8956594,7329506,,complete,,63590900fcb775e1cfd8a6c6,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x609,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779432373,26/10/2022 10:17:12,1666779431899,1,26/10/2022 11:17:11,99963,4,questionnaire-7wy6,,24820899,5f95bf8e67476d0ca8956594,7329506,,complete,,63590900fcb775e1cfd8a6c6,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x609,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779433038,26/10/2022 10:17:13,1666779431900,1,26/10/2022 11:17:11,99963,4,questionnaire-7wy6,,24820899,5f95bf8e67476d0ca8956594,7329506,,complete,,63590900fcb775e1cfd8a6c6,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x609,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779433038,26/10/2022 10:17:13,1666779431900,1,26/10/2022 11:17:11,99963,4,questionnaire-7wy6,,24820899,5f95bf8e67476d0ca8956594,7329506,,complete,,63590900fcb775e1cfd8a6c6,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x609,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,3834
1,1666779429075,26/10/2022 10:17:09,1666779428983,1,26/10/2022 11:17:08,99963,4,questionnaire-7wy6,,24820902,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779433082,26/10/2022 10:17:13,1666779433021,1,26/10/2022 11:17:13,99963,4,questionnaire-7wy6,,24820902,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779433143,26/10/2022 10:17:13,1666779433023,1,26/10/2022 11:17:13,99963,4,questionnaire-7wy6,,24820902,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779433143,26/10/2022 10:17:13,1666779433023,1,26/10/2022 11:17:13,99963,4,questionnaire-7wy6,,24820902,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4040
1,1666779437130,26/10/2022 10:17:17,1666779436851,1,26/10/2022 11:17:16,99963,4,questionnaire-7wy6,,24820915,5ed79bc811203823914c5932,7329513,,complete,,6359091f6bfe7d5d33807113,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1536x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779440119,26/10/2022 10:17:20,1666779439852,1,26/10/2022 11:17:19,99963,4,questionnaire-7wy6,,24820915,5ed79bc811203823914c5932,7329513,,complete,,6359091f6bfe7d5d33807113,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779440192,26/10/2022 10:17:20,1666779439853,1,26/10/2022 11:17:19,99963,4,questionnaire-7wy6,,24820915,5ed79bc811203823914c5932,7329513,,complete,,6359091f6bfe7d5d33807113,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779440192,26/10/2022 10:17:20,1666779439853,1,26/10/2022 11:17:19,99963,4,questionnaire-7wy6,,24820915,5ed79bc811203823914c5932,7329513,,complete,,6359091f6bfe7d5d33807113,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1536x864,1519x714,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3002
1,1666779442333,26/10/2022 10:17:22,1666779447721,1,26/10/2022 11:17:27,99963,4,questionnaire-7wy6,,24820920,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x648,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779446621,26/10/2022 10:17:26,1666779452058,1,26/10/2022 11:17:32,99963,4,questionnaire-7wy6,,24820920,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779446750,26/10/2022 10:17:26,1666779452062,1,26/10/2022 11:17:32,99963,4,questionnaire-7wy6,,24820920,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779446750,26/10/2022 10:17:26,1666779452065,1,26/10/2022 11:17:32,99963,4,questionnaire-7wy6,,24820920,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,4343
1,1666779449946,26/10/2022 10:17:29,1666779372654,1,26/10/2022 11:16:12,99963,4,questionnaire-7wy6,,24820927,5c48ec8ac8769800019362d4,7329499,,complete,,635908f10b61a24ea0d644e9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x601,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779464589,26/10/2022 10:17:44,1666779387219,1,26/10/2022 11:16:27,99963,4,questionnaire-7wy6,,24820927,5c48ec8ac8769800019362d4,7329499,,complete,,635908f10b61a24ea0d644e9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779464650,26/10/2022 10:17:44,1666779387223,1,26/10/2022 11:16:27,99963,4,questionnaire-7wy6,,24820927,5c48ec8ac8769800019362d4,7329499,,complete,,635908f10b61a24ea0d644e9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779464650,26/10/2022 10:17:44,1666779387228,1,26/10/2022 11:16:27,99963,4,questionnaire-7wy6,,24820927,5c48ec8ac8769800019362d4,7329499,,complete,,635908f10b61a24ea0d644e9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,14574
1,1666779462626,26/10/2022 10:17:42,1666779464163,1,26/10/2022 11:17:44,99963,4,questionnaire-7wy6,,24820936,61618fcdf03c92914a26732d,7329517,,complete,,63590924ff3c2e0e20446e93,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1707x781,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779468467,26/10/2022 10:17:48,1666779470040,1,26/10/2022 11:17:50,99963,4,questionnaire-7wy6,,24820936,61618fcdf03c92914a26732d,7329517,,complete,,63590924ff3c2e0e20446e93,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1686x781,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779468515,26/10/2022 10:17:48,1666779470042,1,26/10/2022 11:17:50,99963,4,questionnaire-7wy6,,24820936,61618fcdf03c92914a26732d,7329517,,complete,,63590924ff3c2e0e20446e93,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1686x781,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779468515,26/10/2022 10:17:48,1666779470042,1,26/10/2022 11:17:50,99963,4,questionnaire-7wy6,,24820936,61618fcdf03c92914a26732d,7329517,,complete,,63590924ff3c2e0e20446e93,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1686x781,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5879
1,1666779464358,26/10/2022 10:17:44,1666779464729,1,26/10/2022 11:17:44,99963,4,questionnaire-7wy6,,24820938,55a7d0a1fdf99b65badeeed7,7329512,,complete,,6359091ac9e063580df6af7d,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1366x657,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779473518,26/10/2022 10:17:53,1666779473933,1,26/10/2022 11:17:53,99963,4,questionnaire-7wy6,,24820938,55a7d0a1fdf99b65badeeed7,7329512,,complete,,6359091ac9e063580df6af7d,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1349x657,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,consent-data-1-1,I consent
3,1666779473580,26/10/2022 10:17:53,1666779473936,1,26/10/2022 11:17:53,99963,4,questionnaire-7wy6,,24820938,55a7d0a1fdf99b65badeeed7,7329512,,complete,,6359091ac9e063580df6af7d,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1349x657,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,consent-data-1-1-quantised,1
4,1666779473580,26/10/2022 10:17:53,1666779473937,1,26/10/2022 11:17:53,99963,4,questionnaire-7wy6,,24820938,55a7d0a1fdf99b65badeeed7,7329512,,complete,,6359091ac9e063580df6af7d,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1366x768,1349x657,urn-eyes,consent-form-data,2,Team Bandit,,,bandit-eyes,consented,,,,,,,,,,,,,,,urn-eyes,,,,consented,No,END QUESTIONNAIRE,9208
1,1666779474399,26/10/2022 10:17:54,1666779473849,1,26/10/2022 11:17:53,99963,4,questionnaire-7wy6,,24820946,606f2543efdc539bcfe212e2,7329510,,complete,,6359091ad98f88dce94fc3c8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1256x864,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779505197,26/10/2022 10:18:25,1666779504685,1,26/10/2022 11:18:24,99963,4,questionnaire-7wy6,,24820946,606f2543efdc539bcfe212e2,7329510,,complete,,6359091ad98f88dce94fc3c8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1239x864,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-data-1-1,I consent
3,1666779505309,26/10/2022 10:18:25,1666779504686,1,26/10/2022 11:18:24,99963,4,questionnaire-7wy6,,24820946,606f2543efdc539bcfe212e2,7329510,,complete,,6359091ad98f88dce94fc3c8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1239x864,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779505309,26/10/2022 10:18:25,1666779504686,1,26/10/2022 11:18:24,99963,4,questionnaire-7wy6,,24820946,606f2543efdc539bcfe212e2,7329510,,complete,,6359091ad98f88dce94fc3c8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x1024,1239x864,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,END QUESTIONNAIRE,30837
1,1666779513220,26/10/2022 10:18:33,1666779514359,1,26/10/2022 11:18:34,99963,4,questionnaire-7wy6,,24820964,5c50b130d5172600019f156f,7329516,,complete,,635909187aacfe270f4d00d9,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x686,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779543806,26/10/2022 10:19:03,1666779544978,1,26/10/2022 11:19:04,99963,4,questionnaire-7wy6,,24820964,5c50b130d5172600019f156f,7329516,,complete,,635909187aacfe270f4d00d9,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x686,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779543897,26/10/2022 10:19:03,1666779544980,1,26/10/2022 11:19:04,99963,4,questionnaire-7wy6,,24820964,5c50b130d5172600019f156f,7329516,,complete,,635909187aacfe270f4d00d9,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x686,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779543897,26/10/2022 10:19:03,1666779544981,1,26/10/2022 11:19:04,99963,4,questionnaire-7wy6,,24820964,5c50b130d5172600019f156f,7329516,,complete,,635909187aacfe270f4d00d9,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 103.0.0.0,1440x900,1440x686,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,30622
1,1666779533018,26/10/2022 10:18:53,1666779532916,1,26/10/2022 11:18:52,99963,4,questionnaire-7wy6,,24820972,60f9afacba75a9256470da60,7329527,,complete,,635909289d3a76e2c2bde43b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 106.0.0.0,1440x900,1440x821,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779543136,26/10/2022 10:19:03,1666779543052,1,26/10/2022 11:19:03,99963,4,questionnaire-7wy6,,24820972,60f9afacba75a9256470da60,7329527,,complete,,635909289d3a76e2c2bde43b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 106.0.0.0,1440x900,1425x821,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1,I consent
3,1666779543208,26/10/2022 10:19:03,1666779543053,1,26/10/2022 11:19:03,99963,4,questionnaire-7wy6,,24820972,60f9afacba75a9256470da60,7329527,,complete,,635909289d3a76e2c2bde43b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 106.0.0.0,1440x900,1425x821,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-data-1-1-quantised,1
4,1666779543208,26/10/2022 10:19:03,1666779543054,1,26/10/2022 11:19:03,99963,4,questionnaire-7wy6,,24820972,60f9afacba75a9256470da60,7329527,,complete,,635909289d3a76e2c2bde43b,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 106.0.0.0,1440x900,1425x821,urn-posneg,consent-form-data,2,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,10138
1,1666779577117,26/10/2022 10:19:37,1666779576244,1,26/10/2022 11:19:36,99963,4,questionnaire-7wy6,,24820987,60ea201b17efcf8ff6b92c40,7329518,,complete,,635908faba792ca8dfa1fc14,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1200,1920x1089,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779589558,26/10/2022 10:19:49,1666779588704,1,26/10/2022 11:19:48,99963,4,questionnaire-7wy6,,24820987,60ea201b17efcf8ff6b92c40,7329518,,complete,,635908faba792ca8dfa1fc14,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1200,1903x1089,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1666779589839,26/10/2022 10:19:49,1666779588705,1,26/10/2022 11:19:48,99963,4,questionnaire-7wy6,,24820987,60ea201b17efcf8ff6b92c40,7329518,,complete,,635908faba792ca8dfa1fc14,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1200,1903x1089,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1666779589839,26/10/2022 10:19:49,1666779588705,1,26/10/2022 11:19:48,99963,4,questionnaire-7wy6,,24820987,60ea201b17efcf8ff6b92c40,7329518,,complete,,635908faba792ca8dfa1fc14,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1200,1903x1089,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,12462
1,1666779637855,26/10/2022 10:20:37,1666779637835,1,26/10/2022 11:20:37,99963,4,questionnaire-7wy6,,24821007,5a8c9fe2000dab00018cde32,7329532,,complete,,635908f96b3f2c1cf299a3ed,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1366x768,1366x615,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779644422,26/10/2022 10:20:44,1666779644441,1,26/10/2022 11:20:44,99963,4,questionnaire-7wy6,,24821007,5a8c9fe2000dab00018cde32,7329532,,complete,,635908f96b3f2c1cf299a3ed,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1366x768,1349x615,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,consent-data-1-1,I consent
