Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
2,1666788749483,26/10/2022 12:52:29,1666788746528,1,26/10/2022 13:52:26,99963,4,questionnaire-mcxd,,24824400,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x625,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788749524,26/10/2022 12:52:29,1666788746530,1,26/10/2022 13:52:26,99963,4,questionnaire-mcxd,,24824400,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x625,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788749524,26/10/2022 12:52:29,1666788746531,1,26/10/2022 13:52:26,99963,4,questionnaire-mcxd,,24824400,5c2e469f44d84c000101bbd4,7330704,,complete,,63592d8203780ecde6d644e6,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1366x768,1349x625,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3262
1,1666788706461,26/10/2022 12:51:46,1666788707598,1,26/10/2022 13:51:47,99963,4,questionnaire-mcxd,,24824385,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x929,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788821321,26/10/2022 12:53:41,1666788822502,1,26/10/2022 13:53:42,99963,4,questionnaire-mcxd,,24824385,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x929,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666788821400,26/10/2022 12:53:41,1666788822503,1,26/10/2022 13:53:42,99963,4,questionnaire-mcxd,,24824385,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x929,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666788821400,26/10/2022 12:53:41,1666788822504,1,26/10/2022 13:53:42,99963,4,questionnaire-mcxd,,24824385,5d28e9a495264b001c5c1c01,7330695,,complete,,63592d5720da9488f9062794,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x929,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,114906
1,1666788690595,26/10/2022 12:51:30,1666788690385,1,26/10/2022 13:51:30,99963,4,questionnaire-mcxd,,24824375,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788695959,26/10/2022 12:51:35,1666788695766,1,26/10/2022 13:51:35,99963,4,questionnaire-mcxd,,24824375,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788696318,26/10/2022 12:51:36,1666788695773,1,26/10/2022 13:51:35,99963,4,questionnaire-mcxd,,24824375,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788696318,26/10/2022 12:51:36,1666788695773,1,26/10/2022 13:51:35,99963,4,questionnaire-mcxd,,24824375,5c3f3f83d831ed0001f78d1c,7330693,,complete,,63592d41f2203cf21cf5add2,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1263x577,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5388
1,1666788659509,26/10/2022 12:50:59,1666788659917,1,26/10/2022 13:50:59,99963,4,questionnaire-mcxd,,24824349,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788665318,26/10/2022 12:51:05,1666788665690,1,26/10/2022 13:51:05,99963,4,questionnaire-mcxd,,24824349,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666788665382,26/10/2022 12:51:05,1666788665691,1,26/10/2022 13:51:05,99963,4,questionnaire-mcxd,,24824349,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666788665382,26/10/2022 12:51:05,1666788665691,1,26/10/2022 13:51:05,99963,4,questionnaire-mcxd,,24824349,5febb58d2234a6ccaeee8793,7330689,,complete,,63592d2356deaf35255b3535,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,5774
1,1666788655617,26/10/2022 12:50:55,1666788655457,1,26/10/2022 13:50:55,99963,4,questionnaire-mcxd,,24824344,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent_form,1,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788660125,26/10/2022 12:51:00,1666788659763,1,26/10/2022 13:50:59,99963,4,questionnaire-mcxd,,24824344,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent_form,1,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788660378,26/10/2022 12:51:00,1666788659765,1,26/10/2022 13:50:59,99963,4,questionnaire-mcxd,,24824344,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent_form,1,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788660378,26/10/2022 12:51:00,1666788659765,1,26/10/2022 13:50:59,99963,4,questionnaire-mcxd,,24824344,5efb262d0aa24103410a97e2,7330686,,complete,,63592d2644c6c7bdb294f1bb,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1002x712,rdk-progress,consent_form,1,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4309
1,1666788645909,26/10/2022 12:50:45,1666788645839,1,26/10/2022 13:50:45,99963,4,questionnaire-mcxd,,24824336,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788658323,26/10/2022 12:50:58,1666788658284,1,26/10/2022 13:50:58,99963,4,questionnaire-mcxd,,24824336,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788658355,26/10/2022 12:50:58,1666788658286,1,26/10/2022 13:50:58,99963,4,questionnaire-mcxd,,24824336,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788658355,26/10/2022 12:50:58,1666788658286,1,26/10/2022 13:50:58,99963,4,questionnaire-mcxd,,24824336,57f67786be670900012e52cf,7330681,,complete,,63592d1fa3d3765fac4d00b3,computer,Desktop or Laptop,Ubuntu undefined,Firefox 105.0,2560x1080,1123x825,str-progress,consent_form,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,12447
1,1666788613831,26/10/2022 12:50:13,1666788676406,1,26/10/2022 13:51:16,99963,4,questionnaire-mcxd,,24824318,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1440x749,str-bonus,consent_form,1,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788625954,26/10/2022 12:50:25,1666788688533,1,26/10/2022 13:51:28,99963,4,questionnaire-mcxd,,24824318,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1423x749,str-bonus,consent_form,1,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788626011,26/10/2022 12:50:26,1666788688534,1,26/10/2022 13:51:28,99963,4,questionnaire-mcxd,,24824318,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1423x749,str-bonus,consent_form,1,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788626011,26/10/2022 12:50:26,1666788688535,1,26/10/2022 13:51:28,99963,4,questionnaire-mcxd,,24824318,5f2458749912ad00087e5677,7330675,,complete,,63592cfdd868cf8a254fc3dd,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1440x900,1423x749,str-bonus,consent_form,1,Team Stroop,stroop-bonus,,,consented,,,,,,str-bonus,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,12129
1,1666788596814,26/10/2022 12:49:56,1666788596721,1,26/10/2022 13:49:56,99963,4,questionnaire-mcxd,,24824308,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent_form,1,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788606663,26/10/2022 12:50:06,1666788606606,1,26/10/2022 13:50:06,99963,4,questionnaire-mcxd,,24824308,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent_form,1,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788606716,26/10/2022 12:50:06,1666788606608,1,26/10/2022 13:50:06,99963,4,questionnaire-mcxd,,24824308,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent_form,1,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788606716,26/10/2022 12:50:06,1666788606608,1,26/10/2022 13:50:06,99963,4,questionnaire-mcxd,,24824308,5c63efbf571f930001eb2326,7330671,,complete,,63592cea03780ecde6d644d2,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.0,1512x982,1456x864,rdk-vanilla,consent_form,1,Team RDK,,rdk-vanilla,,consented,,,,,,,rdk-vanilla,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,9887
1,1666788556209,26/10/2022 12:49:16,1666788556146,1,26/10/2022 13:49:16,99963,4,questionnaire-mcxd,,24824287,5ef436028e8b151e6ae5645e,7330665,,complete,,63592cc1461ce2ef55f6af9b,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x569,rdk-finalfeed,consent_form,1,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788560011,26/10/2022 12:49:20,1666788559991,1,26/10/2022 13:49:19,99963,4,questionnaire-mcxd,,24824287,5ef436028e8b151e6ae5645e,7330665,,complete,,63592cc1461ce2ef55f6af9b,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-finalfeed,consent_form,1,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,No,consent-1-1,I consent
3,1666788560076,26/10/2022 12:49:20,1666788559995,1,26/10/2022 13:49:19,99963,4,questionnaire-mcxd,,24824287,5ef436028e8b151e6ae5645e,7330665,,complete,,63592cc1461ce2ef55f6af9b,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-finalfeed,consent_form,1,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788560076,26/10/2022 12:49:20,1666788559996,1,26/10/2022 13:49:19,99963,4,questionnaire-mcxd,,24824287,5ef436028e8b151e6ae5645e,7330665,,complete,,63592cc1461ce2ef55f6af9b,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x569,rdk-finalfeed,consent_form,1,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,rdk-finalfeed,,,,,,,,consented,No,END QUESTIONNAIRE,3851
1,1666788545976,26/10/2022 12:49:05,1666788546557,1,26/10/2022 13:49:06,99963,4,questionnaire-mcxd,,24824277,5c4782d9cae0ab000188d2b4,7330663,,complete,,63592cb83c34b88d6ac9ab36,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x601,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788549826,26/10/2022 12:49:09,1666788550444,1,26/10/2022 13:49:10,99963,4,questionnaire-mcxd,,24824277,5c4782d9cae0ab000188d2b4,7330663,,complete,,63592cb83c34b88d6ac9ab36,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788549904,26/10/2022 12:49:09,1666788550446,1,26/10/2022 13:49:10,99963,4,questionnaire-mcxd,,24824277,5c4782d9cae0ab000188d2b4,7330663,,complete,,63592cb83c34b88d6ac9ab36,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788549904,26/10/2022 12:49:09,1666788550447,1,26/10/2022 13:49:10,99963,4,questionnaire-mcxd,,24824277,5c4782d9cae0ab000188d2b4,7330663,,complete,,63592cb83c34b88d6ac9ab36,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x601,str-finalfeed,consent_form,1,Team Stroop,stroop-finalfeedback,,,consented,,,,,str-finalfeed,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3890
1,1666788545708,26/10/2022 12:49:05,1666788545644,1,26/10/2022 13:49:05,99963,4,questionnaire-mcxd,,24824275,60f6f26526b89e4fa8540e9e,7330662,,complete,,63592c76ff2347b5a61bfbd6,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1500x1000,1500x889,str-eyes,consent_form,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788552886,26/10/2022 12:49:12,1666788552838,1,26/10/2022 13:49:12,99963,4,questionnaire-mcxd,,24824275,60f6f26526b89e4fa8540e9e,7330662,,complete,,63592c76ff2347b5a61bfbd6,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1500x1000,1483x889,str-eyes,consent_form,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788552941,26/10/2022 12:49:12,1666788552840,1,26/10/2022 13:49:12,99963,4,questionnaire-mcxd,,24824275,60f6f26526b89e4fa8540e9e,7330662,,complete,,63592c76ff2347b5a61bfbd6,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1500x1000,1483x889,str-eyes,consent_form,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788552941,26/10/2022 12:49:12,1666788552841,1,26/10/2022 13:49:12,99963,4,questionnaire-mcxd,,24824275,60f6f26526b89e4fa8540e9e,7330662,,complete,,63592c76ff2347b5a61bfbd6,computer,Desktop or Laptop,Windows 10,Chrome 103.0.0.0,1500x1000,1483x889,str-eyes,consent_form,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,7197
1,1666788537338,26/10/2022 12:48:57,1666788537221,1,26/10/2022 13:48:57,99963,4,questionnaire-mcxd,,24824269,60732d7f3b309031712e96ab,7330659,,complete,,63592ca6cd8b25f39295d639,computer,Desktop or Laptop,Mac OS 10.15,Firefox 106.0,1440x900,1440x787,str-vanilla,consent_form,1,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788540728,26/10/2022 12:49:00,1666788540658,1,26/10/2022 13:49:00,99963,4,questionnaire-mcxd,,24824269,60732d7f3b309031712e96ab,7330659,,complete,,63592ca6cd8b25f39295d639,computer,Desktop or Laptop,Mac OS 10.15,Firefox 106.0,1440x900,1440x787,str-vanilla,consent_form,1,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788540817,26/10/2022 12:49:00,1666788540660,1,26/10/2022 13:49:00,99963,4,questionnaire-mcxd,,24824269,60732d7f3b309031712e96ab,7330659,,complete,,63592ca6cd8b25f39295d639,computer,Desktop or Laptop,Mac OS 10.15,Firefox 106.0,1440x900,1440x787,str-vanilla,consent_form,1,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788540817,26/10/2022 12:49:00,1666788540660,1,26/10/2022 13:49:00,99963,4,questionnaire-mcxd,,24824269,60732d7f3b309031712e96ab,7330659,,complete,,63592ca6cd8b25f39295d639,computer,Desktop or Laptop,Mac OS 10.15,Firefox 106.0,1440x900,1440x787,str-vanilla,consent_form,1,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,3439
1,1666788531523,26/10/2022 12:48:51,1666788531449,1,26/10/2022 13:48:51,99963,4,questionnaire-mcxd,,24824265,62aef3e00d1da8e10120d478,7330658,,complete,,63592ca969c7b87485697ee9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1677x1048,1676x904,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788551173,26/10/2022 12:49:11,1666788551095,1,26/10/2022 13:49:11,99963,4,questionnaire-mcxd,,24824265,62aef3e00d1da8e10120d478,7330658,,complete,,63592ca969c7b87485697ee9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1677x1048,1660x904,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-1-1,I consent
3,1666788551235,26/10/2022 12:49:11,1666788551096,1,26/10/2022 13:49:11,99963,4,questionnaire-mcxd,,24824265,62aef3e00d1da8e10120d478,7330658,,complete,,63592ca969c7b87485697ee9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1677x1048,1660x904,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,consent-1-1-quantised,1
4,1666788551235,26/10/2022 12:49:11,1666788551097,1,26/10/2022 13:49:11,99963,4,questionnaire-mcxd,,24824265,62aef3e00d1da8e10120d478,7330658,,complete,,63592ca969c7b87485697ee9,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1677x1048,1660x904,urn-vanilla,consent_form,1,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,urn-vanilla,,,,,,consented,No,END QUESTIONNAIRE,19648
1,1666788507688,26/10/2022 12:48:27,1666788507205,1,26/10/2022 13:48:27,99963,4,questionnaire-mcxd,,24824249,5977986837d15f00016f1d08,7330653,,complete,,63592c951e45b1ed891bfbd7,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1366x617,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788510560,26/10/2022 12:48:30,1666788510103,1,26/10/2022 13:48:30,99963,4,questionnaire-mcxd,,24824249,5977986837d15f00016f1d08,7330653,,complete,,63592c951e45b1ed891bfbd7,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1366x617,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1,I consent
3,1666788511099,26/10/2022 12:48:31,1666788510104,1,26/10/2022 13:48:30,99963,4,questionnaire-mcxd,,24824249,5977986837d15f00016f1d08,7330653,,complete,,63592c951e45b1ed891bfbd7,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1366x617,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,consent-1-1-quantised,1
4,1666788511099,26/10/2022 12:48:31,1666788510105,1,26/10/2022 13:48:30,99963,4,questionnaire-mcxd,,24824249,5977986837d15f00016f1d08,7330653,,complete,,63592c951e45b1ed891bfbd7,computer,Desktop or Laptop,Chromium OS 15054.98.0,Chrome 106.0.0.0,1366x768,1366x617,urn-posneg,consent_form,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,2900
1,1666788465897,26/10/2022 12:47:45,1666788463962,1,26/10/2022 13:47:43,99963,4,questionnaire-mcxd,,24824236,59f102abc0d35a0001295876,7330648,,complete,,63592c5fdc4633962425ee4c,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x961,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666788532336,26/10/2022 12:48:52,1666788530093,1,26/10/2022 13:48:50,99963,4,questionnaire-mcxd,,24824236,59f102abc0d35a0001295876,7330648,,complete,,63592c5fdc4633962425ee4c,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x961,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1,I consent
3,1666788532466,26/10/2022 12:48:52,1666788530097,1,26/10/2022 13:48:50,99963,4,questionnaire-mcxd,,24824236,59f102abc0d35a0001295876,7330648,,complete,,63592c5fdc4633962425ee4c,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x961,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,consent-1-1-quantised,1
4,1666788532466,26/10/2022 12:48:52,1666788530098,1,26/10/2022 13:48:50,99963,4,questionnaire-mcxd,,24824236,59f102abc0d35a0001295876,7330648,,complete,,63592c5fdc4633962425ee4c,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1903x961,str-posneg,consent_form,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,66136
