Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
4,1666779691880,26/10/2022 10:21:31,1666779690943,1,26/10/2022 11:21:30,99963,4,questionnaire-vwo4,,24821018,62fcbbb6257a9ea45cf4b739,7329509,,complete,,6359090d7cd902b86e95d62a,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1920x1080,1920x931,rdk-progress,debriefing,1,Team RDK,,rdk-progressbar,,consented,,,,,,,,rdk-progress,,,,,,,,,,,consented,No,END QUESTIONNAIRE,12994
1,1666779703257,26/10/2022 10:21:43,1666779702925,1,26/10/2022 11:21:42,99963,4,questionnaire-vwo4,,24821030,55b899c5fdf99b7323bc60e0,7329465,,complete,,635908612d4f8371184628c4,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x601,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779711550,26/10/2022 10:21:51,1666779711267,1,26/10/2022 11:21:51,99963,4,questionnaire-vwo4,,24821030,55b899c5fdf99b7323bc60e0,7329465,,complete,,635908612d4f8371184628c4,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,engagement-value,1
3,1666779711639,26/10/2022 10:21:51,1666779711270,1,26/10/2022 11:21:51,99963,4,questionnaire-vwo4,,24821030,55b899c5fdf99b7323bc60e0,7329465,,complete,,635908612d4f8371184628c4,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,response_comment,
4,1666779711639,26/10/2022 10:21:51,1666779711270,1,26/10/2022 11:21:51,99963,4,questionnaire-vwo4,,24821030,55b899c5fdf99b7323bc60e0,7329465,,complete,,635908612d4f8371184628c4,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x601,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,8345
1,1666779703623,26/10/2022 10:21:43,1666779703525,1,26/10/2022 11:21:43,99963,4,questionnaire-vwo4,,24821031,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779725225,26/10/2022 10:22:05,1666779725155,1,26/10/2022 11:22:05,99963,4,questionnaire-vwo4,,24821031,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779725281,26/10/2022 10:22:05,1666779725157,1,26/10/2022 11:22:05,99963,4,questionnaire-vwo4,,24821031,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,response_comment,
4,1666779725281,26/10/2022 10:22:05,1666779725157,1,26/10/2022 11:22:05,99963,4,questionnaire-vwo4,,24821031,62fcbc73b5674c3d0ee0005b,7329463,,complete,,635908482d4f8371184628c1,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,1440x900,1414x723,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,21632
1,1666779710121,26/10/2022 10:21:50,1666779709951,1,26/10/2022 11:21:49,99963,4,questionnaire-vwo4,,24821032,5c604f4e632a9c0001292cc5,7329449,,complete,,6359082392429bc896fa2379,computer,Desktop or Laptop,Mac OS 10.13.6,Opera 91.0.4516.77,1920x1080,1367x731,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779717916,26/10/2022 10:21:57,1666779717797,1,26/10/2022 11:21:57,99963,4,questionnaire-vwo4,,24821032,5c604f4e632a9c0001292cc5,7329449,,complete,,6359082392429bc896fa2379,computer,Desktop or Laptop,Mac OS 10.13.6,Opera 91.0.4516.77,1920x1080,1367x731,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,engagement-value,1
3,1666779718045,26/10/2022 10:21:58,1666779717800,1,26/10/2022 11:21:57,99963,4,questionnaire-vwo4,,24821032,5c604f4e632a9c0001292cc5,7329449,,complete,,6359082392429bc896fa2379,computer,Desktop or Laptop,Mac OS 10.13.6,Opera 91.0.4516.77,1920x1080,1367x731,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,response_comment,
4,1666779718045,26/10/2022 10:21:58,1666779717800,1,26/10/2022 11:21:57,99963,4,questionnaire-vwo4,,24821032,5c604f4e632a9c0001292cc5,7329449,,complete,,6359082392429bc896fa2379,computer,Desktop or Laptop,Mac OS 10.13.6,Opera 91.0.4516.77,1920x1080,1367x731,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,7849
1,1666779711930,26/10/2022 10:21:51,1666779711385,1,26/10/2022 11:21:51,99963,4,questionnaire-vwo4,,24821034,54847094fdf99b0379939c8e,7329461,,complete,,63590806558e59b557b925df,computer,Desktop or Laptop,Chromium OS 15054.114.0,Chrome 106.0.0.0,1366x768,1366x665,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779767902,26/10/2022 10:22:47,1666779767289,1,26/10/2022 11:22:47,99963,4,questionnaire-vwo4,,24821034,54847094fdf99b0379939c8e,7329461,,complete,,63590806558e59b557b925df,computer,Desktop or Laptop,Chromium OS 15054.114.0,Chrome 106.0.0.0,1366x768,1366x665,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779768089,26/10/2022 10:22:48,1666779767297,1,26/10/2022 11:22:47,99963,4,questionnaire-vwo4,,24821034,54847094fdf99b0379939c8e,7329461,,complete,,63590806558e59b557b925df,computer,Desktop or Laptop,Chromium OS 15054.114.0,Chrome 106.0.0.0,1366x768,1366x665,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,response_comment,I am not sure if this is the sort of feedback you wanted but I feel that I struggled most with remembering that green was to the right and am right-handed.
4,1666779768089,26/10/2022 10:22:48,1666779767298,1,26/10/2022 11:22:47,99963,4,questionnaire-vwo4,,24821034,54847094fdf99b0379939c8e,7329461,,complete,,63590806558e59b557b925df,computer,Desktop or Laptop,Chromium OS 15054.114.0,Chrome 106.0.0.0,1366x768,1366x665,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,55913
1,1666779715003,26/10/2022 10:21:55,1666779697446,1,26/10/2022 11:21:37,99963,4,questionnaire-vwo4,,24821035,60fd0a3f51b607b5ea4f3791,7329500,,complete,,635908fd0084309f80b103d3,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x625,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779719614,26/10/2022 10:21:59,1666779702084,1,26/10/2022 11:21:42,99963,4,questionnaire-vwo4,,24821035,60fd0a3f51b607b5ea4f3791,7329500,,complete,,635908fd0084309f80b103d3,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,engagement-value,1
3,1666779719685,26/10/2022 10:21:59,1666779702085,1,26/10/2022 11:21:42,99963,4,questionnaire-vwo4,,24821035,60fd0a3f51b607b5ea4f3791,7329500,,complete,,635908fd0084309f80b103d3,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,response_comment,
4,1666779719685,26/10/2022 10:21:59,1666779702086,1,26/10/2022 11:21:42,99963,4,questionnaire-vwo4,,24821035,60fd0a3f51b607b5ea4f3791,7329500,,complete,,635908fd0084309f80b103d3,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x625,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,4640
1,1666779738715,26/10/2022 10:22:18,1666779738652,1,26/10/2022 11:22:18,99963,4,questionnaire-vwo4,,24821053,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779744151,26/10/2022 10:22:24,1666779744098,1,26/10/2022 11:22:24,99963,4,questionnaire-vwo4,,24821053,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779744205,26/10/2022 10:22:24,1666779744099,1,26/10/2022 11:22:24,99963,4,questionnaire-vwo4,,24821053,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,response_comment,
4,1666779744205,26/10/2022 10:22:24,1666779744099,1,26/10/2022 11:22:24,99963,4,questionnaire-vwo4,,24821053,5f2d5df22fa9352f3f2c4ca6,7329508,,complete,,6359090fe64886dcab6edcc8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 106.0.0.0,2240x1260,1504x950,str-progress,debriefing,1,Team Stroop,stroop-progressbar,,,consented,,str-progress,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5448
1,1666779743773,26/10/2022 10:22:23,1666779749194,1,26/10/2022 11:22:29,99963,4,questionnaire-vwo4,,24821054,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1366x648,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779750818,26/10/2022 10:22:30,1666779756152,1,26/10/2022 11:22:36,99963,4,questionnaire-vwo4,,24821054,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,engagement-value,1
3,1666779750961,26/10/2022 10:22:30,1666779756158,1,26/10/2022 11:22:36,99963,4,questionnaire-vwo4,,24821054,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,response_comment,
4,1666779750961,26/10/2022 10:22:30,1666779756158,1,26/10/2022 11:22:36,99963,4,questionnaire-vwo4,,24821054,595398234d56070001645fd9,7329511,,complete,,6359091c4cefe23bd06684d6,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1366x768,1349x648,rdk-posneg,debriefing,1,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,rdk-posneg,,,,,,,,,consented,No,END QUESTIONNAIRE,6964
1,1666779741868,26/10/2022 10:22:21,1666779742380,1,26/10/2022 11:22:22,99963,4,questionnaire-vwo4,,24821055,5a678d0bb9e3b50001a73fa3,7329504,,complete,,63590909eb4f64791ea1fc4e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1873x961,rdk-eyes,debriefing,1,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779746849,26/10/2022 10:22:26,1666779747394,1,26/10/2022 11:22:27,99963,4,questionnaire-vwo4,,24821055,5a678d0bb9e3b50001a73fa3,7329504,,complete,,63590909eb4f64791ea1fc4e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1873x961,rdk-eyes,debriefing,1,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,engagement-value,1
3,1666779746902,26/10/2022 10:22:26,1666779747394,1,26/10/2022 11:22:27,99963,4,questionnaire-vwo4,,24821055,5a678d0bb9e3b50001a73fa3,7329504,,complete,,63590909eb4f64791ea1fc4e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1873x961,rdk-eyes,debriefing,1,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,response_comment,
4,1666779746902,26/10/2022 10:22:26,1666779747394,1,26/10/2022 11:22:27,99963,4,questionnaire-vwo4,,24821055,5a678d0bb9e3b50001a73fa3,7329504,,complete,,63590909eb4f64791ea1fc4e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1920x1080,1873x961,rdk-eyes,debriefing,1,Team RDK,,rdk-eyes,,consented,,,,,,,,,rdk-eyes,,,,,,,,,,consented,No,END QUESTIONNAIRE,5014
1,1666779747995,26/10/2022 10:22:27,1666779747869,1,26/10/2022 11:22:27,99963,4,questionnaire-vwo4,,24821058,5efb299bc7a62503b12286c3,7329496,,complete,,635908e93607e4bb84807106,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x900,rdk-bonus,debriefing,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779774386,26/10/2022 10:22:54,1666779774290,1,26/10/2022 11:22:54,99963,4,questionnaire-vwo4,,24821058,5efb299bc7a62503b12286c3,7329496,,complete,,635908e93607e4bb84807106,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x900,rdk-bonus,debriefing,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,engagement-value,1
3,1666779774466,26/10/2022 10:22:54,1666779774291,1,26/10/2022 11:22:54,99963,4,questionnaire-vwo4,,24821058,5efb299bc7a62503b12286c3,7329496,,complete,,635908e93607e4bb84807106,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x900,rdk-bonus,debriefing,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,response_comment,
4,1666779774466,26/10/2022 10:22:54,1666779774292,1,26/10/2022 11:22:54,99963,4,questionnaire-vwo4,,24821058,5efb299bc7a62503b12286c3,7329496,,complete,,635908e93607e4bb84807106,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1440x900,rdk-bonus,debriefing,1,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,rdk-bonus,,,,,,,consented,No,END QUESTIONNAIRE,26423
1,1666779757911,26/10/2022 10:22:37,1666779758329,1,26/10/2022 11:22:38,99963,4,questionnaire-vwo4,,24821062,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1408x624,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779766403,26/10/2022 10:22:46,1666779766881,1,26/10/2022 11:22:46,99963,4,questionnaire-vwo4,,24821062,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1389x624,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,engagement-value,1
3,1666779766474,26/10/2022 10:22:46,1666779766883,1,26/10/2022 11:22:46,99963,4,questionnaire-vwo4,,24821062,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1389x624,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,response_comment,
4,1666779766474,26/10/2022 10:22:46,1666779766884,1,26/10/2022 11:22:46,99963,4,questionnaire-vwo4,,24821062,5eabe44a67ba8f1d5f7ef0c0,7329472,,complete,,6359089c49cc9ab362970d46,computer,Desktop or Laptop,Windows 10,Firefox 106.0,1408x792,1389x624,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,8554
1,1666779759533,26/10/2022 10:22:39,1666779759409,1,26/10/2022 11:22:39,99963,4,questionnaire-vwo4,,24821063,5fd8d15717934d09e3385daa,7329452,,complete,,63590835ea6d9d40d794f17e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x609,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779794081,26/10/2022 10:23:14,1666779794049,1,26/10/2022 11:23:14,99963,4,questionnaire-vwo4,,24821063,5fd8d15717934d09e3385daa,7329452,,complete,,63590835ea6d9d40d794f17e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,engagement-value,1
3,1666779794172,26/10/2022 10:23:14,1666779794050,1,26/10/2022 11:23:14,99963,4,questionnaire-vwo4,,24821063,5fd8d15717934d09e3385daa,7329452,,complete,,63590835ea6d9d40d794f17e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,response_comment,I normally think I'm quite good at picking up on patterns but I really struggled with this Task!
4,1666779794172,26/10/2022 10:23:14,1666779794051,1,26/10/2022 11:23:14,99963,4,questionnaire-vwo4,,24821063,5fd8d15717934d09e3385daa,7329452,,complete,,63590835ea6d9d40d794f17e,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,urn-posneg,debriefing,1,Team Bandit,,,bandit-posnegfeedback,consented,,,,,,,,,,,,,,,,urn-posneg,,,consented,No,END QUESTIONNAIRE,34643
1,1666779769844,26/10/2022 10:22:49,1666779771106,1,26/10/2022 11:22:51,99963,4,questionnaire-vwo4,,24821066,594591f4bee3110001b1a4f1,7329474,,complete,,635908abc8b57b8946519825,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x616,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779783134,26/10/2022 10:23:03,1666779784417,1,26/10/2022 11:23:04,99963,4,questionnaire-vwo4,,24821066,594591f4bee3110001b1a4f1,7329474,,complete,,635908abc8b57b8946519825,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x616,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779783212,26/10/2022 10:23:03,1666779784419,1,26/10/2022 11:23:04,99963,4,questionnaire-vwo4,,24821066,594591f4bee3110001b1a4f1,7329474,,complete,,635908abc8b57b8946519825,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x616,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,response_comment,
4,1666779783212,26/10/2022 10:23:03,1666779784419,1,26/10/2022 11:23:04,99963,4,questionnaire-vwo4,,24821066,594591f4bee3110001b1a4f1,7329474,,complete,,635908abc8b57b8946519825,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x616,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,13314
1,1666779772709,26/10/2022 10:22:52,1666779772620,1,26/10/2022 11:22:52,99963,4,questionnaire-vwo4,,24821068,5cfe7e8bc2acc60001196300,7329481,,complete,,635908a2e1fc0b66f34628bf,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1280x609,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779789187,26/10/2022 10:23:09,1666779789125,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821068,5cfe7e8bc2acc60001196300,7329481,,complete,,635908a2e1fc0b66f34628bf,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779789369,26/10/2022 10:23:09,1666779789127,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821068,5cfe7e8bc2acc60001196300,7329481,,complete,,635908a2e1fc0b66f34628bf,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,response_comment,once i got one wrong it all went wrong and i'm so annoyed with myself
4,1666779789369,26/10/2022 10:23:09,1666779789128,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821068,5cfe7e8bc2acc60001196300,7329481,,complete,,635908a2e1fc0b66f34628bf,computer,Desktop or Laptop,Windows 10,Edge 106.0.1370.52,1280x720,1263x609,str-posneg,debriefing,1,Team Stroop,stroop-posnegfeedback,,,consented,,,,str-posneg,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,16508
1,1666779782309,26/10/2022 10:23:02,1666779782204,1,26/10/2022 11:23:02,99963,4,questionnaire-vwo4,,24821072,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,debriefing,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1666779789668,26/10/2022 10:23:09,1666779789611,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821072,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,debriefing,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,engagement-value,1
3,1666779789749,26/10/2022 10:23:09,1666779789614,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821072,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,debriefing,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,response_comment,
4,1666779789749,26/10/2022 10:23:09,1666779789615,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821072,60f1835e12d69102c759d7a0,7329505,,complete,,63590909c8b57b8946519834,computer,Desktop or Laptop,Mac OS 10.13,Firefox 101.0,1440x900,1384x722,str-eyes,debriefing,1,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,7411
1,1666779789295,26/10/2022 10:23:09,1666779789225,1,26/10/2022 11:23:09,99963,4,questionnaire-vwo4,,24821076,5b1aa0433e5521000120f7a8,7329491,,complete,,635908cf3d030cfbb9d743e8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1280x577,urn-bonus,debriefing,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,BEGIN QUESTIONNAIRE,
2,1666779796843,26/10/2022 10:23:16,1666779796826,1,26/10/2022 11:23:16,99963,4,questionnaire-vwo4,,24821076,5b1aa0433e5521000120f7a8,7329491,,complete,,635908cf3d030cfbb9d743e8,computer,Desktop or Laptop,Windows 10,Chrome 106.0.0.0,1280x720,1263x577,urn-bonus,debriefing,1,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,engagement-value,1
