Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ShowProgressBar,ShowProgressBar1
232,1670773583706,11/12/2022 15:46:23,1670773583578,0,11/12/2022 15:46:23,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,51,97,1,trial,responseB,response_keyboard,719.4000000953674,,,right,1,1,0,0,,,,2,3,trials,coherence-80-rr.mp4,right,1,
233,1670773584211,11/12/2022 15:46:24,1670773584074,0,11/12/2022 15:46:24,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,51,97,3,fixation,fixation,timelimit_screen,499.6140000000014,,,,,0,1,0,,,1,2,3,trials,coherence-80-rr.mp4,right,1,
234,1670773585400,11/12/2022 15:46:25,1670773585266,0,11/12/2022 15:46:25,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,40,98,1,trial,responseA,response_keyboard,1162.6999998092651,,,up,1,1,0,0,,,,2,3,trials,coherence-10-uu.mp4,up,1,
235,1670773585890,11/12/2022 15:46:25,1670773585753,0,11/12/2022 15:46:25,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,40,98,3,fixation,fixation,timelimit_screen,499.67600000000675,,,,,0,1,0,,,1,2,3,trials,coherence-10-uu.mp4,up,1,
236,1670773587115,11/12/2022 15:46:27,1670773586978,0,11/12/2022 15:46:26,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,48,99,1,trial,responseB,response_keyboard,1197.4000000953674,,,left,1,0,1,0,,,,2,3,trials,coherence-10-rr.mp4,right,1,
237,1670773587595,11/12/2022 15:46:27,1670773587467,0,11/12/2022 15:46:27,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,48,99,3,fixation,fixation,timelimit_screen,499.6240000000107,,,,,0,1,0,,,1,2,3,trials,coherence-10-rr.mp4,right,1,
238,1670773588453,11/12/2022 15:46:28,1670773588325,0,11/12/2022 15:46:28,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,47,100,1,trial,responseB,response_keyboard,824.1999998092651,,,left,1,1,0,0,,,,2,3,trials,coherence-80-ll.mp4,left,1,
239,1670773588950,11/12/2022 15:46:28,1670773588813,0,11/12/2022 15:46:28,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,47,100,3,fixation,fixation,timelimit_screen,499.63300000000163,,,,,0,1,0,,,1,2,3,trials,coherence-80-ll.mp4,left,1,
240,1670773590043,11/12/2022 15:46:30,1670773589916,0,11/12/2022 15:46:29,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,44,101,1,trial,responseB,response_keyboard,1075,,,left,1,1,0,0,,,,2,3,trials,coherence-10-ll.mp4,left,1,
241,1670773590552,11/12/2022 15:46:30,1670773590411,0,11/12/2022 15:46:30,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,44,101,3,fixation,fixation,timelimit_screen,499.6600000000035,,,,,0,1,0,,,1,2,3,trials,coherence-10-ll.mp4,left,1,
242,1670773591506,11/12/2022 15:46:31,1670773591354,0,11/12/2022 15:46:31,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,102,1,trial,responseA,response_keyboard,915.9000000953674,,,up,1,1,0,0,,,,2,3,trials,coherence-40-uu.mp4,up,1,
243,1670773591976,11/12/2022 15:46:31,1670773591840,0,11/12/2022 15:46:31,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,102,3,fixation,fixation,timelimit_screen,499.6590000000142,,,,,0,1,0,,,1,2,3,trials,coherence-40-uu.mp4,up,1,
244,1670773592787,11/12/2022 15:46:32,1670773592654,0,11/12/2022 15:46:32,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,39,103,1,trial,responseA,response_keyboard,786.3000001907349,,,down,1,1,0,0,,,,2,3,trials,coherence-80-dd.mp4,down,1,
245,1670773593264,11/12/2022 15:46:33,1670773593137,0,11/12/2022 15:46:33,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,39,103,3,fixation,fixation,timelimit_screen,499.6260000000184,,,,,0,1,0,,,1,2,3,trials,coherence-80-dd.mp4,down,1,
246,1670773594046,11/12/2022 15:46:34,1670773593905,0,11/12/2022 15:46:33,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,50,104,1,trial,responseB,response_keyboard,740.8000001907349,,,right,1,1,0,0,,,,2,3,trials,coherence-40-rr.mp4,right,1,
247,1670773594542,11/12/2022 15:46:34,1670773594401,0,11/12/2022 15:46:34,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,50,104,3,fixation,fixation,timelimit_screen,499.64199999999255,,,,,0,1,0,,,1,2,3,trials,coherence-40-rr.mp4,right,1,
248,1670773595657,11/12/2022 15:46:35,1670773595527,0,11/12/2022 15:46:35,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,36,105,1,trial,responseA,response_keyboard,1096.5999999046326,,,up,1,0,1,0,,,,2,3,trials,coherence-10-dd.mp4,down,1,
249,1670773596143,11/12/2022 15:46:36,1670773596014,0,11/12/2022 15:46:36,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,36,105,3,fixation,fixation,timelimit_screen,499.6510000000126,,,,,0,1,0,,,1,2,3,trials,coherence-10-dd.mp4,down,1,
250,1670773597261,11/12/2022 15:46:37,1670773597127,0,11/12/2022 15:46:37,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,45,106,1,trial,responseB,response_keyboard,1083.7999997138977,,,left,1,1,0,0,,,,2,3,trials,coherence-20-ll.mp4,left,1,
251,1670773597741,11/12/2022 15:46:37,1670773597611,0,11/12/2022 15:46:37,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,45,106,3,fixation,fixation,timelimit_screen,499.5909999999858,,,,,0,1,0,,,1,2,3,trials,coherence-20-ll.mp4,left,1,
252,1670773598833,11/12/2022 15:46:38,1670773598693,0,11/12/2022 15:46:38,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,37,107,1,trial,responseB,response_keyboard,1055.5,,,right,1,0,1,0,,,,2,3,trials,coherence-20-dd.mp4,down,1,
253,1670773599317,11/12/2022 15:46:39,1670773599190,0,11/12/2022 15:46:39,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,37,107,3,fixation,fixation,timelimit_screen,499.61699999999837,,,,,0,1,0,,,1,2,3,trials,coherence-20-dd.mp4,down,1,
254,1670773600364,11/12/2022 15:46:40,1670773600234,0,11/12/2022 15:46:40,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,38,108,1,trial,responseA,response_keyboard,1015.8999996185303,,,down,1,1,0,0,,,,2,3,trials,coherence-40-dd.mp4,down,1,
255,1670773600857,11/12/2022 15:46:40,1670773600721,0,11/12/2022 15:46:40,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,38,108,3,fixation,fixation,timelimit_screen,499.6149999999907,,,,,0,1,0,,,1,2,3,trials,coherence-40-dd.mp4,down,1,
256,1670773601696,11/12/2022 15:46:41,1670773601552,0,11/12/2022 15:46:41,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,41,109,1,trial,responseA,response_keyboard,804,,,up,1,1,0,0,,,,2,3,trials,coherence-20-uu.mp4,up,1,
257,1670773602176,11/12/2022 15:46:42,1670773602033,0,11/12/2022 15:46:42,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,41,109,3,fixation,fixation,timelimit_screen,499.64199999999255,,,,,0,1,0,,,1,2,3,trials,coherence-20-uu.mp4,up,1,
258,1670773603133,11/12/2022 15:46:43,1670773602990,0,11/12/2022 15:46:42,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,46,110,1,trial,responseB,response_keyboard,921.5999999046326,,,left,1,1,0,0,,,,2,3,trials,coherence-40-ll.mp4,left,1,
259,1670773603616,11/12/2022 15:46:43,1670773603480,0,11/12/2022 15:46:43,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,46,110,3,fixation,fixation,timelimit_screen,499.6579999999958,,,,,0,1,0,,,1,2,3,trials,coherence-40-ll.mp4,left,1,
260,1670773604463,11/12/2022 15:46:44,1670773604336,0,11/12/2022 15:46:44,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,49,111,1,trial,responseB,response_keyboard,827.0999999046326,,,right,1,1,0,0,,,,2,3,trials,coherence-20-rr.mp4,right,1,
261,1670773604994,11/12/2022 15:46:44,1670773604827,0,11/12/2022 15:46:44,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,49,111,3,fixation,fixation,timelimit_screen,499.6790000000037,,,,,0,1,0,,,1,2,3,trials,coherence-20-rr.mp4,right,1,
262,1670773605747,11/12/2022 15:46:45,1670773605618,0,11/12/2022 15:46:45,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,43,112,1,trial,responseA,response_keyboard,763.1999998092651,,,up,1,1,0,0,,,,2,3,trials,coherence-80-uu.mp4,up,1,
263,1670773606240,11/12/2022 15:46:46,1670773606109,0,11/12/2022 15:46:46,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,43,112,3,fixation,fixation,timelimit_screen,499.6810000000114,,,,,0,1,0,,,1,2,3,trials,coherence-80-uu.mp4,up,1,
264,1670773606977,11/12/2022 15:46:46,1670773606843,0,11/12/2022 15:46:46,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,203,113,1,trial,responseA,response_keyboard,707,,,up,1,1,0,0,,,,12,13,trials,coherence-80-uu.mp4,up,1,
265,1670773607480,11/12/2022 15:46:47,1670773607338,0,11/12/2022 15:46:47,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,203,113,3,fixation,fixation,timelimit_screen,499.6810000000114,,,,,0,1,0,,,1,12,13,trials,coherence-80-uu.mp4,up,1,
266,1670773608888,11/12/2022 15:46:48,1670773608754,0,11/12/2022 15:46:48,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,114,1,trial,responseB,response_keyboard,1387.6999998092651,,,left,1,0,1,0,,,,12,13,trials,coherence-20-dd.mp4,down,1,
267,1670773609386,11/12/2022 15:46:49,1670773609252,0,11/12/2022 15:46:49,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,197,114,3,fixation,fixation,timelimit_screen,499.66700000001583,,,,,0,1,0,,,1,12,13,trials,coherence-20-dd.mp4,down,1,
268,1670773610320,11/12/2022 15:46:50,1670773610188,0,11/12/2022 15:46:50,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,207,115,1,trial,responseB,response_keyboard,901.4000000953674,,,left,1,1,0,0,,,,12,13,trials,coherence-80-ll.mp4,left,1,
269,1670773610820,11/12/2022 15:46:50,1670773610682,0,11/12/2022 15:46:50,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,207,115,3,fixation,fixation,timelimit_screen,499.68299999999,,,,,0,1,0,,,1,12,13,trials,coherence-80-ll.mp4,left,1,
270,1670773612006,11/12/2022 15:46:52,1670773611875,0,11/12/2022 15:46:51,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,116,1,trial,responseA,response_keyboard,1164.8000001907349,,,down,1,1,0,0,,,,12,13,trials,coherence-10-dd.mp4,down,1,
271,1670773612500,11/12/2022 15:46:52,1670773612361,0,11/12/2022 15:46:52,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,196,116,3,fixation,fixation,timelimit_screen,499.6929999999993,,,,,0,1,0,,,1,12,13,trials,coherence-10-dd.mp4,down,1,
272,1670773613503,11/12/2022 15:46:53,1670773613380,0,11/12/2022 15:46:53,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,117,1,trial,responseB,response_keyboard,992.4000000953674,,,right,1,0,1,0,,,,12,13,trials,coherence-10-uu.mp4,up,1,
273,1670773614020,11/12/2022 15:46:54,1670773613874,0,11/12/2022 15:46:53,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,200,117,3,fixation,fixation,timelimit_screen,499.66500000000815,,,,,0,1,0,,,1,12,13,trials,coherence-10-uu.mp4,up,1,
274,1670773615076,11/12/2022 15:46:55,1670773614934,0,11/12/2022 15:46:54,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,209,118,1,trial,responseB,response_keyboard,1024.6000003814697,,,right,1,1,0,0,,,,12,13,trials,coherence-20-rr.mp4,right,1,
275,1670773615549,11/12/2022 15:46:55,1670773615421,0,11/12/2022 15:46:55,96489,6,task-sks3,,25860580,5ef8516a9d934259da0b99db,7647724,,complete,,6395fa699bfcf028b68cdd17,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1366x768,rdk-progress,random-dots-7-progressbar,5,Team RDK,,rdk-progressbar,,consented,,,,,,,,,rdk-progress,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,209,118,3,fixation,fixation,timelimit_screen,499.59599999999045,,,,,0,1,0,,,1,12,13,trials,coherence-20-rr.mp4,right,1,
