Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Randomise questionnaire elements?,Question Key,Response
2,1670773997622,11/12/2022 15:53:17,1670773997419,0,11/12/2022 15:53:17,96489,6,questionnaire-epw6,,25860927,5f61247995b5a709106e77de,7647798,,complete,,6395fca3f1f631f2f4592c1b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2560x1440,2560x1218,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773997677,11/12/2022 15:53:17,1670773997419,0,11/12/2022 15:53:17,96489,6,questionnaire-epw6,,25860927,5f61247995b5a709106e77de,7647798,,complete,,6395fca3f1f631f2f4592c1b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2560x1440,2560x1218,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773997677,11/12/2022 15:53:17,1670773997419,0,11/12/2022 15:53:17,96489,6,questionnaire-epw6,,25860927,5f61247995b5a709106e77de,7647798,,complete,,6395fca3f1f631f2f4592c1b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,2560x1440,2560x1218,rdk-video,consent-form-data,2,Team RDK,,rdk-video,,consented,,,,,,,,,,,rdk-video,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4827
1,1670773993106,11/12/2022 15:53:13,1670773993008,0,11/12/2022 15:53:13,96489,6,questionnaire-epw6,,25860928,615a17c90199096a5bbe0f48,7647805,,complete,,6395fcdca3856052f5708b37,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773995486,11/12/2022 15:53:15,1670773995415,0,11/12/2022 15:53:15,96489,6,questionnaire-epw6,,25860928,615a17c90199096a5bbe0f48,7647805,,complete,,6395fcdca3856052f5708b37,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773995563,11/12/2022 15:53:15,1670773995417,0,11/12/2022 15:53:15,96489,6,questionnaire-epw6,,25860928,615a17c90199096a5bbe0f48,7647805,,complete,,6395fcdca3856052f5708b37,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773995563,11/12/2022 15:53:15,1670773995417,0,11/12/2022 15:53:15,96489,6,questionnaire-epw6,,25860928,615a17c90199096a5bbe0f48,7647805,,complete,,6395fcdca3856052f5708b37,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x789,rdk-posneg,consent-form-data,2,Team RDK,,rdk-posnegfeedback,,consented,,,,,,,,,,,,rdk-posneg,,,,,,,,,,consented,No,END QUESTIONNAIRE,2409
1,1670774198643,11/12/2022 15:56:38,1670774198641,0,11/12/2022 15:56:38,96489,6,questionnaire-epw6,,25860989,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x754,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670774204286,11/12/2022 15:56:44,1670774204301,0,11/12/2022 15:56:44,96489,6,questionnaire-epw6,,25860989,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670774234340,11/12/2022 15:57:14,1670774204306,0,11/12/2022 15:56:44,96489,6,questionnaire-epw6,,25860989,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670774234340,11/12/2022 15:57:14,1670774204308,0,11/12/2022 15:56:44,96489,6,questionnaire-epw6,,25860989,5e88d0b981f7de570bc58fd6,7647811,,complete,,6395fcbb29aa4a9ddc141c57,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-finalfeed,consent-form-data,2,Team Stroop,stroop-finalfeedback,,,consented,,,,,,str-finalfeed,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,5667
1,1670790061875,11/12/2022 20:21:01,1670790061805,0,11/12/2022 20:21:01,96489,6,questionnaire-epw6,,25863900,5c17c149f596b100011ca8b8,7648867,,rejected - manual,,63961d7ba295cbd1be366b45,computer,Desktop or Laptop,Mac OS 10.13,Firefox 107.0,1708x960,1708x854,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670790066549,11/12/2022 20:21:06,1670790066506,0,11/12/2022 20:21:06,96489,6,questionnaire-epw6,,25863900,5c17c149f596b100011ca8b8,7648867,,rejected - manual,,63961d7ba295cbd1be366b45,computer,Desktop or Laptop,Mac OS 10.13,Firefox 107.0,1708x960,1708x854,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670790066595,11/12/2022 20:21:06,1670790066507,0,11/12/2022 20:21:06,96489,6,questionnaire-epw6,,25863900,5c17c149f596b100011ca8b8,7648867,,rejected - manual,,63961d7ba295cbd1be366b45,computer,Desktop or Laptop,Mac OS 10.13,Firefox 107.0,1708x960,1708x854,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670790066595,11/12/2022 20:21:06,1670790066508,0,11/12/2022 20:21:06,96489,6,questionnaire-epw6,,25863900,5c17c149f596b100011ca8b8,7648867,,rejected - manual,,63961d7ba295cbd1be366b45,computer,Desktop or Laptop,Mac OS 10.13,Firefox 107.0,1708x960,1708x854,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,END QUESTIONNAIRE,4703
1,1670849155550,12/12/2022 12:45:55,1670849155467,0,12/12/2022 12:45:55,96489,6,questionnaire-epw6,,25878604,5eabdd3089a8d81cfd70b33b,7651844,,complete,,63972263a77a4263db3f7aab,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1920x955,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,,,urn-progress,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670849158769,12/12/2022 12:45:58,1670849158738,0,12/12/2022 12:45:58,96489,6,questionnaire-epw6,,25878604,5eabdd3089a8d81cfd70b33b,7651844,,complete,,63972263a77a4263db3f7aab,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x955,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,,,urn-progress,,,,,,consented,No,consent-data-1-1,I consent
3,1670849158866,12/12/2022 12:45:58,1670849158739,0,12/12/2022 12:45:58,96489,6,questionnaire-epw6,,25878604,5eabdd3089a8d81cfd70b33b,7651844,,complete,,63972263a77a4263db3f7aab,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x955,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,,,urn-progress,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670849158866,12/12/2022 12:45:58,1670849158739,0,12/12/2022 12:45:58,96489,6,questionnaire-epw6,,25878604,5eabdd3089a8d81cfd70b33b,7651844,,complete,,63972263a77a4263db3f7aab,computer,Desktop or Laptop,Windows 10,Firefox 107.0,1920x1080,1903x955,urn-progress,consent-form-data,2,Team Bandit,,,bandit-progressbar,consented,,,,,,,,,,,,,,,,urn-progress,,,,,,consented,No,END QUESTIONNAIRE,3272
1,1670849185707,12/12/2022 12:46:25,1670849183106,0,12/12/2022 12:46:23,96489,6,questionnaire-epw6,,25878639,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1350x640,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670849189985,12/12/2022 12:46:29,1670849187444,0,12/12/2022 12:46:27,96489,6,questionnaire-epw6,,25878639,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1333x640,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670849190164,12/12/2022 12:46:30,1670849187448,0,12/12/2022 12:46:27,96489,6,questionnaire-epw6,,25878639,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1333x640,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670849190164,12/12/2022 12:46:30,1670849187449,0,12/12/2022 12:46:27,96489,6,questionnaire-epw6,,25878639,5bfece626e6cd80001beb6c0,7651852,,complete,,6397227d084611dfd556c395,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1366x768,1333x640,str-posneg,consent-form-data,2,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,4343
1,1670849297694,12/12/2022 12:48:17,1670849297712,0,12/12/2022 12:48:17,96489,6,questionnaire-epw6,,25878741,57e280e7ea00cf0001d491c9,7651872,,complete,,639722fc4f1d25fa450b6bd5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 108.0.0.0,1396x785,1396x666,urn-bonus,consent-form-data,2,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,BEGIN QUESTIONNAIRE,
2,1670849301243,12/12/2022 12:48:21,1670849301297,0,12/12/2022 12:48:21,96489,6,questionnaire-epw6,,25878741,57e280e7ea00cf0001d491c9,7651872,,complete,,639722fc4f1d25fa450b6bd5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 108.0.0.0,1396x785,1396x666,urn-bonus,consent-form-data,2,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-data-1-1,I consent
3,1670849301313,12/12/2022 12:48:21,1670849301298,0,12/12/2022 12:48:21,96489,6,questionnaire-epw6,,25878741,57e280e7ea00cf0001d491c9,7651872,,complete,,639722fc4f1d25fa450b6bd5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 108.0.0.0,1396x785,1396x666,urn-bonus,consent-form-data,2,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,consent-data-1-1-quantised,1
4,1670849301313,12/12/2022 12:48:21,1670849301299,0,12/12/2022 12:48:21,96489,6,questionnaire-epw6,,25878741,57e280e7ea00cf0001d491c9,7651872,,complete,,639722fc4f1d25fa450b6bd5,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 108.0.0.0,1396x785,1396x666,urn-bonus,consent-form-data,2,Team Bandit,,,bandit-bonus,consented,,,,,,,,,,,,,,,,,,,,,urn-bonus,consented,No,END QUESTIONNAIRE,3587
1,1670849337102,12/12/2022 12:48:57,1670849337017,0,12/12/2022 12:48:57,96489,6,questionnaire-epw6,,25878774,595133ca2e0323000136855a,7651879,,complete,,63972323a20abca7dcc5764b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1366x768,1319x657,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670849340997,12/12/2022 12:49:00,1670849340956,0,12/12/2022 12:49:00,96489,6,questionnaire-epw6,,25878774,595133ca2e0323000136855a,7651879,,complete,,63972323a20abca7dcc5764b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1366x768,1302x657,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670849341093,12/12/2022 12:49:01,1670849340958,0,12/12/2022 12:49:00,96489,6,questionnaire-epw6,,25878774,595133ca2e0323000136855a,7651879,,complete,,63972323a20abca7dcc5764b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1366x768,1302x657,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670849341093,12/12/2022 12:49:01,1670849340958,0,12/12/2022 12:49:00,96489,6,questionnaire-epw6,,25878774,595133ca2e0323000136855a,7651879,,complete,,63972323a20abca7dcc5764b,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.42,1366x768,1302x657,rdk-finalfeed,consent-form-data,2,Team RDK,,rdk-finalfeedback,,consented,,,,,,,,,,,,,rdk-finalfeed,,,,,,,,,consented,No,END QUESTIONNAIRE,3941
1,1670849453766,12/12/2022 12:50:53,1670849453711,0,12/12/2022 12:50:53,96489,6,questionnaire-epw6,,25878886,5f0f56e34a14ba0fa8389150,7651899,,complete,,639723993fc8728a89fcb3dc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670849457997,12/12/2022 12:50:57,1670849457927,0,12/12/2022 12:50:57,96489,6,questionnaire-epw6,,25878886,5f0f56e34a14ba0fa8389150,7651899,,complete,,639723993fc8728a89fcb3dc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1,I consent
3,1670849458065,12/12/2022 12:50:58,1670849457932,0,12/12/2022 12:50:57,96489,6,questionnaire-epw6,,25878886,5f0f56e34a14ba0fa8389150,7651899,,complete,,639723993fc8728a89fcb3dc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1-quantised,1
4,1670849458065,12/12/2022 12:50:58,1670849457933,0,12/12/2022 12:50:57,96489,6,questionnaire-epw6,,25878886,5f0f56e34a14ba0fa8389150,7651899,,complete,,639723993fc8728a89fcb3dc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x722,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,END QUESTIONNAIRE,4222
1,1670851867044,12/12/2022 13:31:07,1670851867114,0,12/12/2022 13:31:07,96489,6,questionnaire-epw6,,25880738,60dddafcba71ad145265250d,7652229,,complete,,63972cde96c6342e2bd33a2e,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1280x569,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,,,rdk-bonus,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670851870927,12/12/2022 13:31:10,1670851871030,0,12/12/2022 13:31:11,96489,6,questionnaire-epw6,,25880738,60dddafcba71ad145265250d,7652229,,complete,,63972cde96c6342e2bd33a2e,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1263x569,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,,,rdk-bonus,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670851871035,12/12/2022 13:31:11,1670851871033,0,12/12/2022 13:31:11,96489,6,questionnaire-epw6,,25880738,60dddafcba71ad145265250d,7652229,,complete,,63972cde96c6342e2bd33a2e,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1263x569,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,,,rdk-bonus,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670851871035,12/12/2022 13:31:11,1670851871033,0,12/12/2022 13:31:11,96489,6,questionnaire-epw6,,25880738,60dddafcba71ad145265250d,7652229,,complete,,63972cde96c6342e2bd33a2e,computer,Desktop or Laptop,Windows 10,Chrome 107.0.0.0,1280x720,1263x569,rdk-bonus,consent-form-data,2,Team RDK,,rdk-bonus,,consented,,,,,,,,,,,,,,rdk-bonus,,,,,,,,consented,No,END QUESTIONNAIRE,3919
1,1670773869431,11/12/2022 15:51:09,1670773869377,0,11/12/2022 15:51:09,96489,6,questionnaire-epw6,,25860850,5eb087d83d8745127270fb51,7647784,,complete,,6395fc524452a895548beef2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1386x685,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773874586,11/12/2022 15:51:14,1670773874548,0,11/12/2022 15:51:14,96489,6,questionnaire-epw6,,25860850,5eb087d83d8745127270fb51,7647784,,complete,,6395fc524452a895548beef2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1371x685,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1,I consent
3,1670773874617,11/12/2022 15:51:14,1670773874549,0,11/12/2022 15:51:14,96489,6,questionnaire-epw6,,25860850,5eb087d83d8745127270fb51,7647784,,complete,,6395fc524452a895548beef2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1371x685,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,consent-data-1-1-quantised,1
4,1670773874617,11/12/2022 15:51:14,1670773874549,0,11/12/2022 15:51:14,96489,6,questionnaire-epw6,,25860850,5eb087d83d8745127270fb51,7647784,,complete,,6395fc524452a895548beef2,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 108.0.0.0,1440x900,1371x685,urn-video,consent-form-data,2,Team Bandit,,,bandit-video,consented,,,,,,,,,,,,,,,,,,urn-video,,,,consented,No,END QUESTIONNAIRE,5172
1,1670773603561,11/12/2022 15:46:43,1670773602313,0,11/12/2022 15:46:42,96489,6,questionnaire-epw6,,25860665,6099773f09e28ae2baa101bb,7647741,,complete,,6395fb34f1f631f2f4592c0c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1680x1050,1680x947,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773615519,11/12/2022 15:46:55,1670773614242,0,11/12/2022 15:46:54,96489,6,questionnaire-epw6,,25860665,6099773f09e28ae2baa101bb,7647741,,complete,,6395fb34f1f631f2f4592c0c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1680x1050,1680x947,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773615862,11/12/2022 15:46:55,1670773614243,0,11/12/2022 15:46:54,96489,6,questionnaire-epw6,,25860665,6099773f09e28ae2baa101bb,7647741,,complete,,6395fb34f1f631f2f4592c0c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1680x1050,1680x947,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773615862,11/12/2022 15:46:55,1670773614244,0,11/12/2022 15:46:54,96489,6,questionnaire-epw6,,25860665,6099773f09e28ae2baa101bb,7647741,,complete,,6395fb34f1f631f2f4592c0c,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1680x1050,1680x947,str-video,consent-form-data,2,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,11931
1,1670773305781,11/12/2022 15:41:45,1670773305604,0,11/12/2022 15:41:45,96489,6,questionnaire-epw6,,25860536,5e9ae71413028a1784022f8e,7647695,,complete,,6395f91f389ed946f1592c57,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.3,1440x900,1440x820,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773311795,11/12/2022 15:41:51,1670773311668,0,11/12/2022 15:41:51,96489,6,questionnaire-epw6,,25860536,5e9ae71413028a1784022f8e,7647695,,complete,,6395f91f389ed946f1592c57,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.3,1440x900,1440x820,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773311867,11/12/2022 15:41:51,1670773311670,0,11/12/2022 15:41:51,96489,6,questionnaire-epw6,,25860536,5e9ae71413028a1784022f8e,7647695,,complete,,6395f91f389ed946f1592c57,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.3,1440x900,1440x820,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773311867,11/12/2022 15:41:51,1670773311670,0,11/12/2022 15:41:51,96489,6,questionnaire-epw6,,25860536,5e9ae71413028a1784022f8e,7647695,,complete,,6395f91f389ed946f1592c57,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.3,1440x900,1440x820,rdk-vanilla,consent-form-data,2,Team RDK,,rdk-vanilla,,consented,,,,,,,,rdk-vanilla,,,,,,,,,,,,,,consented,No,END QUESTIONNAIRE,6067
1,1670773266937,11/12/2022 15:41:06,1670773267950,0,11/12/2022 15:41:07,96489,6,questionnaire-epw6,,25860517,631f2e1c4ea62c7851ba9e62,7647713,,complete,,6395f9f821a98cd0c6414bb9,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1920x947,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773270424,11/12/2022 15:41:10,1670773271476,0,11/12/2022 15:41:11,96489,6,questionnaire-epw6,,25860517,631f2e1c4ea62c7851ba9e62,7647713,,complete,,6395f9f821a98cd0c6414bb9,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x947,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773270496,11/12/2022 15:41:10,1670773271477,0,11/12/2022 15:41:11,96489,6,questionnaire-epw6,,25860517,631f2e1c4ea62c7851ba9e62,7647713,,complete,,6395f9f821a98cd0c6414bb9,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x947,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,consent-data-1-1-quantised,1
4,1670773270496,11/12/2022 15:41:10,1670773271477,0,11/12/2022 15:41:11,96489,6,questionnaire-epw6,,25860517,631f2e1c4ea62c7851ba9e62,7647713,,complete,,6395f9f821a98cd0c6414bb9,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1920x1080,1903x947,urn-vanilla,consent-form-data,2,Team Bandit,,,bandit-vanilla,consented,,,,,,,,,,,,,,,urn-vanilla,,,,,,,consented,No,END QUESTIONNAIRE,3527
1,1670773071015,11/12/2022 15:37:51,1670773064922,0,11/12/2022 15:37:44,96489,6,questionnaire-epw6,,25860447,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x754,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,BEGIN QUESTIONNAIRE,
2,1670773077414,11/12/2022 15:37:57,1670773071201,0,11/12/2022 15:37:51,96489,6,questionnaire-epw6,,25860447,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1,I consent
3,1670773077493,11/12/2022 15:37:57,1670773071204,0,11/12/2022 15:37:51,96489,6,questionnaire-epw6,,25860447,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1519x754,str-eyes,consent-form-data,2,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,No,consent-data-1-1-quantised,1
