Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
95,1670773788522,11/12/2022 15:49:48,1670773787648,0,11/12/2022 15:49:47,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,25,1,trial,responseB,response_keyboard,825.5999999046326,,,Blue,1,1,0,0,,,,10,11,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
96,1670773788730,11/12/2022 15:49:48,1670773787676,0,11/12/2022 15:49:47,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,25,2,correct_screen,Zone2,timelimit_screen,16.60099999999511,,,,,0,1,0,,,1,10,11,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
97,1670773788884,11/12/2022 15:49:48,1670773788150,0,11/12/2022 15:49:48,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,179,25,7,fixation,fixation,timelimit_screen,499.7920000000013,,,,,0,1,0,,,1,10,11,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
98,1670773789630,11/12/2022 15:49:49,1670773788876,0,11/12/2022 15:49:48,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,178,26,1,trial,responseA,response_keyboard,695.7000002861023,,,Red,1,1,0,0,,,,10,11,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
99,1670773789742,11/12/2022 15:49:49,1670773788914,0,11/12/2022 15:49:48,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,178,26,2,correct_screen,Zone2,timelimit_screen,16.605000000010477,,,,,0,1,0,,,1,10,11,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
100,1670773790141,11/12/2022 15:49:50,1670773789384,0,11/12/2022 15:49:49,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,178,26,7,fixation,fixation,timelimit_screen,499.77300000000105,,,,,0,1,0,,,1,10,11,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
101,1670773791077,11/12/2022 15:49:51,1670773790322,0,11/12/2022 15:49:50,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,27,1,trial,responseB,response_keyboard,898.3000001907349,,,Green,1,1,0,0,,,,10,11,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
102,1670773791203,11/12/2022 15:49:51,1670773790364,0,11/12/2022 15:49:50,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,27,2,correct_screen,Zone2,timelimit_screen,16.603999999992084,,,,,0,1,0,,,1,10,11,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
103,1670773791567,11/12/2022 15:49:51,1670773790833,0,11/12/2022 15:49:50,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,173,27,7,fixation,fixation,timelimit_screen,499.84700000000885,,,,,0,1,0,,,1,10,11,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
104,1670773792251,11/12/2022 15:49:52,1670773791503,0,11/12/2022 15:49:51,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,28,1,trial,responseB,response_keyboard,631,,,Green,1,1,0,0,,,,10,11,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
105,1670773792354,11/12/2022 15:49:52,1670773791523,0,11/12/2022 15:49:51,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,28,2,correct_screen,Zone2,timelimit_screen,16.52599999998347,,,,,0,1,0,,,1,10,11,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
106,1670773792756,11/12/2022 15:49:52,1670773792016,0,11/12/2022 15:49:52,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,174,28,7,fixation,fixation,timelimit_screen,499.93700000000536,,,,,0,1,0,,,1,10,11,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
107,1670773793484,11/12/2022 15:49:53,1670773792727,0,11/12/2022 15:49:52,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,171,29,1,trial,responseA,response_keyboard,667.8999996185303,,,Red,1,1,0,0,,,,10,11,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
108,1670773793589,11/12/2022 15:49:53,1670773792767,0,11/12/2022 15:49:52,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,171,29,2,correct_screen,Zone2,timelimit_screen,16.554999999993015,,,,,0,1,0,,,1,10,11,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
109,1670773793971,11/12/2022 15:49:53,1670773793231,0,11/12/2022 15:49:53,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,171,29,7,fixation,fixation,timelimit_screen,499.82600000000093,,,,,0,1,0,,,1,10,11,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
110,1670773794804,11/12/2022 15:49:54,1670773794045,0,11/12/2022 15:49:54,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,30,1,trial,responseA,response_keyboard,782.5999999046326,,,Yellow,1,1,0,0,,,,10,11,trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
111,1670773794913,11/12/2022 15:49:54,1670773794087,0,11/12/2022 15:49:54,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,30,2,correct_screen,Zone2,timelimit_screen,16.610000000015134,,,,,0,1,0,,,1,10,11,trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
112,1670773795277,11/12/2022 15:49:55,1670773794547,0,11/12/2022 15:49:54,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,166,30,7,fixation,fixation,timelimit_screen,499.79099999999744,,,,,0,1,0,,,1,10,11,trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
113,1670773796009,11/12/2022 15:49:56,1670773795264,0,11/12/2022 15:49:55,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,31,1,trial,responseA,response_keyboard,683.6999998092651,,,Red,1,1,0,0,,,,10,11,trials,REDyellow.jpg,Red,,Yellow,Red,Green,Blue
114,1670773796118,11/12/2022 15:49:56,1670773795294,0,11/12/2022 15:49:55,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,31,2,correct_screen,Zone2,timelimit_screen,16.627000000007683,,,,,0,1,0,,,1,10,11,trials,REDyellow.jpg,Red,,Yellow,Red,Green,Blue
115,1670773796505,11/12/2022 15:49:56,1670773795765,0,11/12/2022 15:49:55,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,169,31,7,fixation,fixation,timelimit_screen,499.8499999999767,,,,,0,1,0,,,1,10,11,trials,REDyellow.jpg,Red,,Yellow,Red,Green,Blue
116,1670773797339,11/12/2022 15:49:57,1670773796577,0,11/12/2022 15:49:56,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,32,1,trial,responseB,response_keyboard,767.2000002861023,,,Blue,1,1,0,0,,,,10,11,trials,BLUEred.jpg,Blue,,Yellow,Red,Green,Blue
117,1670773797428,11/12/2022 15:49:57,1670773796609,0,11/12/2022 15:49:56,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,32,2,correct_screen,Zone2,timelimit_screen,17.328999999997905,,,,,0,1,0,,,1,10,11,trials,BLUEred.jpg,Blue,,Yellow,Red,Green,Blue
118,1670773797952,11/12/2022 15:49:57,1670773797080,0,11/12/2022 15:49:57,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,175,32,7,fixation,fixation,timelimit_screen,499.06200000000536,,,,,0,1,0,,,1,10,11,trials,BLUEred.jpg,Blue,,Yellow,Red,Green,Blue
119,1670773798812,11/12/2022 15:49:58,1670773798065,0,11/12/2022 15:49:58,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,33,1,trial,responseA,response_keyboard,953.6999998092651,,,Yellow,1,1,0,0,,,,6,7,trials,YELLOWgreen.jpg,Yellow,,Yellow,Red,Green,Blue
120,1670773798911,11/12/2022 15:49:58,1670773798084,0,11/12/2022 15:49:58,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,33,2,correct_screen,Zone2,timelimit_screen,16.611000000004424,,,,,0,1,0,,,1,6,7,trials,YELLOWgreen.jpg,Yellow,,Yellow,Red,Green,Blue
121,1670773799323,11/12/2022 15:49:59,1670773798579,0,11/12/2022 15:49:58,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,33,7,fixation,fixation,timelimit_screen,499.8520000000135,,,,,0,1,0,,,1,6,7,trials,YELLOWgreen.jpg,Yellow,,Yellow,Red,Green,Blue
122,1670773800350,11/12/2022 15:50:00,1670773799464,0,11/12/2022 15:49:59,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,113,34,1,trial,responseA,response_keyboard,853.8999996185303,,,Red,1,1,0,0,,,,6,7,trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
123,1670773803204,11/12/2022 15:50:03,1670773802445,0,11/12/2022 15:50:02,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,113,34,5,positive_feedback,advancementZone,timelimit_screen,2998.7369999999937,,,,,0,1,0,,,1,6,7,trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
124,1670773803676,11/12/2022 15:50:03,1670773802944,0,11/12/2022 15:50:02,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,113,34,7,fixation,fixation,timelimit_screen,499.6480000000156,,,,,0,1,0,,,1,6,7,trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
125,1670773806352,11/12/2022 15:50:06,1670773805605,0,11/12/2022 15:50:05,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,107,35,1,trial,responseA,response_keyboard,2619.7999997138977,,,Red,1,1,0,0,,,,6,7,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
126,1670773806450,11/12/2022 15:50:06,1670773805637,0,11/12/2022 15:50:05,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,107,35,2,correct_screen,Zone2,timelimit_screen,16.589000000007218,,,,,0,1,0,,,1,6,7,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
127,1670773806851,11/12/2022 15:50:06,1670773806112,0,11/12/2022 15:50:06,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,107,35,7,fixation,fixation,timelimit_screen,499.7950000000128,,,,,0,1,0,,,1,6,7,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
128,1670773807976,11/12/2022 15:50:07,1670773807102,0,11/12/2022 15:50:07,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,110,36,1,trial,responseB,response_keyboard,956.5,,,Green,1,1,0,0,,,,6,7,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
129,1670773808205,11/12/2022 15:50:08,1670773807119,0,11/12/2022 15:50:07,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,110,36,2,correct_screen,Zone2,timelimit_screen,16.529000000009546,,,,,0,1,0,,,1,6,7,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
130,1670773808347,11/12/2022 15:50:08,1670773807612,0,11/12/2022 15:50:07,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,110,36,7,fixation,fixation,timelimit_screen,499.8640000000014,,,,,0,1,0,,,1,6,7,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
131,1670773809341,11/12/2022 15:50:09,1670773808592,0,11/12/2022 15:50:08,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,115,37,1,trial,responseB,response_keyboard,950.7999997138977,,,Blue,1,1,0,0,,,,6,7,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
132,1670773809429,11/12/2022 15:50:09,1670773808616,0,11/12/2022 15:50:08,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,115,37,2,correct_screen,Zone2,timelimit_screen,16.618000000016764,,,,,0,1,0,,,1,6,7,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
133,1670773809828,11/12/2022 15:50:09,1670773809094,0,11/12/2022 15:50:09,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,115,37,7,fixation,fixation,timelimit_screen,499.8059999999823,,,,,0,1,0,,,1,6,7,trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
134,1670773811072,11/12/2022 15:50:11,1670773810329,0,11/12/2022 15:50:10,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,114,38,1,trial,responseA,response_keyboard,1204.6999998092651,,,Red,1,1,0,0,,,,6,7,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
135,1670773811184,11/12/2022 15:50:11,1670773810347,0,11/12/2022 15:50:10,96489,6,task-on6n,,25860711,5da9d8ef79d2ea00160030b0,7647754,,complete,,6395fb6d2ab289caf93f7b0b,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1366x768,1366x768,str-posneg,stroop-1-positivenegativefeedback,3,Team Stroop,stroop-posnegfeedback,,,consented,,,,,str-posneg,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,114,38,2,correct_screen,Zone2,timelimit_screen,16.602000000013504,,,,,0,1,0,,,1,6,7,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
