Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer
45,1670773465780,11/12/2022 15:44:25,1670773474580,0,11/12/2022 15:44:34,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,121,3,3,fixation,fixation,timelimit_screen,499.34799999999814,,,,,0,1,0,,,1,7,8,trials,coherence-20-uu.mp4,up
46,1670773467927,11/12/2022 15:44:27,1670773476728,0,11/12/2022 15:44:36,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,125,4,1,trial,responseB,response_keyboard,2120.2000002861023,,,left,1,1,0,0,,,,7,8,trials,coherence-20-ll.mp4,left
47,1670773468415,11/12/2022 15:44:28,1670773477218,0,11/12/2022 15:44:37,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,125,4,3,fixation,fixation,timelimit_screen,499.4799999999959,,,,,0,1,0,,,1,7,8,trials,coherence-20-ll.mp4,left
48,1670773469932,11/12/2022 15:44:29,1670773478738,0,11/12/2022 15:44:38,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,120,5,1,trial,responseA,response_keyboard,1498.0999999046326,,,up,1,1,0,0,,,,7,8,trials,coherence-10-uu.mp4,up
49,1670773470436,11/12/2022 15:44:30,1670773479240,0,11/12/2022 15:44:39,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,120,5,3,fixation,fixation,timelimit_screen,499.5249999999942,,,,,0,1,0,,,1,7,8,trials,coherence-10-uu.mp4,up
50,1670773473425,11/12/2022 15:44:33,1670773482228,0,11/12/2022 15:44:42,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,128,6,1,trial,responseB,response_keyboard,2964,,,right,1,1,0,0,,,,7,8,trials,coherence-10-rr.mp4,right
51,1670773473911,11/12/2022 15:44:33,1670773482714,0,11/12/2022 15:44:42,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,128,6,3,fixation,fixation,timelimit_screen,499.56699999999546,,,,,0,1,0,,,1,7,8,trials,coherence-10-rr.mp4,right
52,1670773474876,11/12/2022 15:44:34,1670773483679,0,11/12/2022 15:44:43,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,123,7,1,trial,responseA,response_keyboard,942.5999999046326,,,up,1,1,0,0,,,,7,8,trials,coherence-80-uu.mp4,up
53,1670773475368,11/12/2022 15:44:35,1670773484162,0,11/12/2022 15:44:44,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,123,7,3,fixation,fixation,timelimit_screen,499.49899999999616,,,,,0,1,0,,,1,7,8,trials,coherence-80-uu.mp4,up
54,1670773476977,11/12/2022 15:44:36,1670773485775,0,11/12/2022 15:44:45,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,117,8,1,trial,responseA,response_keyboard,1586.9000000953674,,,down,1,1,0,0,,,,7,8,trials,coherence-20-dd.mp4,down
55,1670773477458,11/12/2022 15:44:37,1670773486261,0,11/12/2022 15:44:46,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,117,8,3,fixation,fixation,timelimit_screen,500.0880000000034,,,,,0,1,0,,,1,7,8,trials,coherence-20-dd.mp4,down
56,1670773480865,11/12/2022 15:44:40,1670773489514,0,11/12/2022 15:44:49,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,129,9,1,trial,responseB,response_keyboard,3229.300000190735,,,left,1,0,1,0,,,,7,8,trials,coherence-20-rr.mp4,right
57,1670773481245,11/12/2022 15:44:41,1670773490010,0,11/12/2022 15:44:50,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,129,9,3,fixation,fixation,timelimit_screen,499.0149999999994,,,,,0,1,0,,,1,7,8,trials,coherence-20-rr.mp4,right
58,1670773483410,11/12/2022 15:44:43,1670773492209,0,11/12/2022 15:44:52,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,116,10,1,trial,responseB,response_keyboard,2173.4000000953674,,,left,1,0,1,0,,,,7,8,trials,coherence-10-dd.mp4,down
59,1670773483898,11/12/2022 15:44:43,1670773492691,0,11/12/2022 15:44:52,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,116,10,3,fixation,fixation,timelimit_screen,499.96100000001024,,,,,0,1,0,,,1,7,8,trials,coherence-10-dd.mp4,down
60,1670773485307,11/12/2022 15:44:45,1670773494106,0,11/12/2022 15:44:54,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,126,11,1,trial,responseB,response_keyboard,1375.8000001907349,,,left,1,1,0,0,,,,7,8,trials,coherence-40-ll.mp4,left
61,1670773485792,11/12/2022 15:44:45,1670773494596,0,11/12/2022 15:44:54,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,126,11,3,fixation,fixation,timelimit_screen,499.66599999999744,,,,,0,1,0,,,1,7,8,trials,coherence-40-ll.mp4,left
62,1670773487397,11/12/2022 15:44:47,1670773496196,0,11/12/2022 15:44:56,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,119,12,1,trial,responseA,response_keyboard,1550.8000001907349,,,down,1,1,0,0,,,,7,8,trials,coherence-80-dd.mp4,down
63,1670773487892,11/12/2022 15:44:47,1670773496693,0,11/12/2022 15:44:56,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,119,12,3,fixation,fixation,timelimit_screen,499.36200000000827,,,,,0,1,0,,,1,7,8,trials,coherence-80-dd.mp4,down
64,1670773491791,11/12/2022 15:44:51,1670773500577,0,11/12/2022 15:45:00,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,124,13,1,trial,responseA,response_keyboard,3858.9000000953674,,,down,1,0,1,0,,,,7,8,trials,coherence-10-ll.mp4,left
65,1670773492258,11/12/2022 15:44:52,1670773501066,0,11/12/2022 15:45:01,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,124,13,3,fixation,fixation,timelimit_screen,499.4560000000056,,,,,0,1,0,,,1,7,8,trials,coherence-10-ll.mp4,left
66,1670773494716,11/12/2022 15:44:54,1670773503521,0,11/12/2022 15:45:03,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,118,14,1,trial,responseA,response_keyboard,2429,,,down,1,1,0,0,,,,7,8,trials,coherence-40-dd.mp4,down
67,1670773495188,11/12/2022 15:44:55,1670773503997,0,11/12/2022 15:45:03,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,118,14,3,fixation,fixation,timelimit_screen,499.4629999999888,,,,,0,1,0,,,1,7,8,trials,coherence-40-dd.mp4,down
68,1670773496397,11/12/2022 15:44:56,1670773505201,0,11/12/2022 15:45:05,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,122,15,1,trial,responseA,response_keyboard,1178.4000000953674,,,up,1,1,0,0,,,,7,8,trials,coherence-40-uu.mp4,up
69,1670773496873,11/12/2022 15:44:56,1670773505679,0,11/12/2022 15:45:05,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,122,15,3,fixation,fixation,timelimit_screen,499.66599999999744,,,,,0,1,0,,,1,7,8,trials,coherence-40-uu.mp4,up
70,1670773497840,11/12/2022 15:44:57,1670773506648,0,11/12/2022 15:45:06,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,130,16,1,trial,responseB,response_keyboard,947.9000000953674,,,right,1,1,0,0,,,,7,8,trials,coherence-40-rr.mp4,right
71,1670773498386,11/12/2022 15:44:58,1670773507151,0,11/12/2022 15:45:07,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,130,16,3,fixation,fixation,timelimit_screen,499.61500000000524,,,,,0,1,0,,,1,7,8,trials,coherence-40-rr.mp4,right
72,1670773501825,11/12/2022 15:45:01,1670773510619,0,11/12/2022 15:45:10,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,161,17,1,trial,responseA,response_keyboard,3439.0999999046326,,,up,1,0,1,0,,,,9,10,trials,coherence-20-rr.mp4,right
73,1670773502289,11/12/2022 15:45:02,1670773511094,0,11/12/2022 15:45:11,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,161,17,3,fixation,fixation,timelimit_screen,499.5450000000128,,,,,0,1,0,,,1,9,10,trials,coherence-20-rr.mp4,right
74,1670773503186,11/12/2022 15:45:03,1670773511998,0,11/12/2022 15:45:11,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,159,18,1,trial,responseB,response_keyboard,848.2000002861023,,,left,1,1,0,0,,,,9,10,trials,coherence-80-ll.mp4,left
75,1670773503662,11/12/2022 15:45:03,1670773512473,0,11/12/2022 15:45:12,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,159,18,3,fixation,fixation,timelimit_screen,499.4640000000072,,,,,0,1,0,,,1,9,10,trials,coherence-80-ll.mp4,left
76,1670773504864,11/12/2022 15:45:04,1670773513672,0,11/12/2022 15:45:13,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,19,1,trial,responseB,response_keyboard,1175.4000000953674,,,right,1,1,0,0,,,,9,10,trials,coherence-40-rr.mp4,right
77,1670773505340,11/12/2022 15:45:05,1670773514154,0,11/12/2022 15:45:14,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,19,3,fixation,fixation,timelimit_screen,499.51500000001397,,,,,0,1,0,,,1,9,10,trials,coherence-40-rr.mp4,right
78,1670773506472,11/12/2022 15:45:06,1670773515279,0,11/12/2022 15:45:15,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,20,1,trial,responseA,response_keyboard,1101.5,,,up,1,1,0,0,,,,9,10,trials,coherence-80-uu.mp4,up
79,1670773506956,11/12/2022 15:45:06,1670773515771,0,11/12/2022 15:45:15,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,20,3,fixation,fixation,timelimit_screen,499.2579999999725,,,,,0,1,0,,,1,9,10,trials,coherence-80-uu.mp4,up
80,1670773509049,11/12/2022 15:45:09,1670773517718,0,11/12/2022 15:45:17,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,21,1,trial,responseA,response_keyboard,1923.4000000953674,,,up,1,1,0,0,,,,9,10,trials,coherence-10-uu.mp4,up
81,1670773509431,11/12/2022 15:45:09,1670773518205,0,11/12/2022 15:45:18,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,21,3,fixation,fixation,timelimit_screen,499.79999999998836,,,,,0,1,0,,,1,9,10,trials,coherence-10-uu.mp4,up
82,1670773510260,11/12/2022 15:45:10,1670773519062,0,11/12/2022 15:45:19,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,154,22,1,trial,responseA,response_keyboard,823.1999998092651,,,up,1,1,0,0,,,,9,10,trials,coherence-40-uu.mp4,up
83,1670773510741,11/12/2022 15:45:10,1670773519549,0,11/12/2022 15:45:19,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,154,22,3,fixation,fixation,timelimit_screen,499.3099999999977,,,,,0,1,0,,,1,9,10,trials,coherence-40-uu.mp4,up
84,1670773511840,11/12/2022 15:45:11,1670773520647,0,11/12/2022 15:45:20,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,153,23,1,trial,responseA,response_keyboard,1076.0999999046326,,,up,1,1,0,0,,,,9,10,trials,coherence-20-uu.mp4,up
85,1670773512325,11/12/2022 15:45:12,1670773521131,0,11/12/2022 15:45:21,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,153,23,3,fixation,fixation,timelimit_screen,499.5100000000093,,,,,0,1,0,,,1,9,10,trials,coherence-20-uu.mp4,up
86,1670773514522,11/12/2022 15:45:14,1670773523334,0,11/12/2022 15:45:23,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,149,24,1,trial,responseA,response_keyboard,2179,,,down,1,1,0,0,,,,9,10,trials,coherence-20-dd.mp4,down
87,1670773515012,11/12/2022 15:45:15,1670773523824,0,11/12/2022 15:45:23,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,149,24,3,fixation,fixation,timelimit_screen,499.50599999999395,,,,,0,1,0,,,1,9,10,trials,coherence-20-dd.mp4,down
88,1670773516102,11/12/2022 15:45:16,1670773524914,0,11/12/2022 15:45:24,96489,6,task-zyvq,,25860571,6303dc7b9ea8978d975282e2,7647717,,complete,,6395f9c71e219d8fbb141c6a,computer,Desktop or Laptop,Windows 10,Chrome 105.0.0.0,1280x720,1280x720,rdk-eyes,random-dots-6-eyes,4,Team RDK,,rdk-eyes,,consented,,,,,,,,,,rdk-eyes,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,158,25,1,trial,responseB,response_keyboard,1064.3000001907349,,,left,1,1,0,0,,,,9,10,trials,coherence-40-ll.mp4,left
