Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
1,1670773869976,11/12/2022 15:51:09,1670773869856,0,11/12/2022 15:51:09,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,
2,1670773871726,11/12/2022 15:51:11,1670773871682,0,11/12/2022 15:51:11,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1793.5,,,,,0,1,0,,,,,,fullscreen,,,,,,,
3,1670773871836,11/12/2022 15:51:11,1670773871695,0,11/12/2022 15:51:11,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x705,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,timelimit_screen,16.666000000000167,,,,,0,1,0,,,1,,,fullscreen,,,,,,,
4,1670773886418,11/12/2022 15:51:26,1670773886366,0,11/12/2022 15:51:26,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,1,Screen 2,Zone1,continue_keyboard,14658,,,,,0,1,0,,,,,,instructions,GreenBlueYellowRed.png,,,,,,
5,1670773913905,11/12/2022 15:51:53,1670773913869,0,11/12/2022 15:51:53,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,2,1,2,Screen 1,advancementZone,continue_keyboard,27493,,,,,0,1,0,,,,,,instructions,GreenBlueYellowRed.png,,,,,,
6,1670773916274,11/12/2022 15:51:56,1670773916239,0,11/12/2022 15:51:56,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,6,1,1,Screen 2,responseA,response_keyboard,2342.7999999970198,,,Yellow,1,0,1,0,,,,,1,practise trials,BLUEyellow.jpg,Blue,,Yellow,Red,Green,Blue
7,1670773918346,11/12/2022 15:51:58,1670773918308,0,11/12/2022 15:51:58,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,15,2,1,Screen 2,responseB,response_keyboard,1867.7000000029802,,,Green,1,0,1,0,,,,,1,practise trials,BLUEgreen.jpg,Blue,,Yellow,Red,Green,Blue
8,1670773924207,11/12/2022 15:52:04,1670773924165,0,11/12/2022 15:52:04,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,12,3,1,Screen 2,responseA,response_keyboard,5655.9000000059605,,,Red,1,0,1,0,,,,,1,practise trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
9,1670773928388,11/12/2022 15:52:08,1670773928330,0,11/12/2022 15:52:08,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,9,4,1,Screen 2,responseA,response_keyboard,3955.7999999970198,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWred.jpg,Yellow,,Yellow,Red,Green,Blue
10,1670773930776,11/12/2022 15:52:10,1670773930739,0,11/12/2022 15:52:10,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,13,5,1,Screen 2,responseB,response_keyboard,2211.5,,,Green,1,1,0,0,,,,,1,practise trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
11,1670773933741,11/12/2022 15:52:13,1670773933698,0,11/12/2022 15:52:13,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,3,6,1,Screen 2,responseA,response_keyboard,2758.5999999940395,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWyellow.jpg,Yellow,,Yellow,Red,Green,Blue
12,1670773936768,11/12/2022 15:52:16,1670773936724,0,11/12/2022 15:52:16,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,10,7,1,Screen 2,responseB,response_keyboard,2817,,,Blue,1,0,1,0,,,,,1,practise trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
13,1670773939791,11/12/2022 15:52:19,1670773939745,0,11/12/2022 15:52:19,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,14,8,1,Screen 2,responseA,response_keyboard,2817.3999999910593,,,Red,1,0,1,0,,,,,1,practise trials,BLUEred.jpg,Blue,,Yellow,Red,Green,Blue
14,1670773942771,11/12/2022 15:52:22,1670773942728,0,11/12/2022 15:52:22,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,5,9,1,Screen 2,responseA,response_keyboard,2788.7000000029802,,,Yellow,1,1,0,0,,,,,1,practise trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
15,1670773944512,11/12/2022 15:52:24,1670773944469,0,11/12/2022 15:52:24,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,16,10,1,Screen 2,responseA,response_keyboard,1541.5,,,Red,1,1,0,0,,,,,1,practise trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
16,1670773946650,11/12/2022 15:52:26,1670773946607,0,11/12/2022 15:52:26,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,18,11,1,Screen 2,responseB,response_keyboard,1930.5999999940395,,,Blue,1,1,0,0,,,,,1,practise trials,BLUEblue.jpg,Blue,,Yellow,Red,Green,Blue
17,1670773949482,11/12/2022 15:52:29,1670773949443,0,11/12/2022 15:52:29,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,11,12,1,Screen 2,responseB,response_keyboard,2638.4000000059605,,,Blue,1,0,1,0,,,,,1,practise trials,GREENblue.jpg,Green,,Yellow,Red,Green,Blue
18,1670773951846,11/12/2022 15:52:31,1670773951810,0,11/12/2022 15:52:31,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,8,13,1,Screen 2,responseB,response_keyboard,2172.2999999970198,,,Blue,1,0,1,0,,,,,1,practise trials,REDyellow.jpg,Red,,Yellow,Red,Green,Blue
19,1670773952208,11/12/2022 15:52:32,1670773952142,0,11/12/2022 15:52:32,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,7,14,1,Screen 2,responseA,response_keyboard,138,,,Yellow,1,0,1,0,,,,,1,practise trials,GREENyellow.jpg,Green,,Yellow,Red,Green,Blue
20,1670773954232,11/12/2022 15:52:34,1670773954189,0,11/12/2022 15:52:34,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,4,15,1,Screen 2,responseB,response_keyboard,1850.6000000089407,,,Green,1,0,1,0,,,,,1,practise trials,YELLOWgreen.jpg,Yellow,,Yellow,Red,Green,Blue
21,1670773957356,11/12/2022 15:52:37,1670773957322,0,11/12/2022 15:52:37,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,17,16,1,Screen 2,responseA,response_keyboard,2930.3999999910593,,,Yellow,1,0,1,0,,,,,1,practise trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
22,1670773961555,11/12/2022 15:52:41,1670773961519,0,11/12/2022 15:52:41,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,1,Screen 1,advancementZone,continue_keyboard,3998.6000000089407,,,,,0,1,0,,,,,,ready,,,,,,,
23,1670773962070,11/12/2022 15:52:42,1670773962026,0,11/12/2022 15:52:42,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,19,1,2,Screen 2,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,,,ready,,,,,,,
24,1670773964237,11/12/2022 15:52:44,1670773964189,0,11/12/2022 15:52:44,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,160,1,1,trial,responseB,response_keyboard,2153.0999999940395,,,Green,1,0,1,0,,,,9,10,trials,BLUEgreen.jpg,Blue,,Yellow,Red,Green,Blue
25,1670773964725,11/12/2022 15:52:44,1670773964680,0,11/12/2022 15:52:44,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,160,1,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,BLUEgreen.jpg,Blue,,Yellow,Red,Green,Blue
26,1670773967376,11/12/2022 15:52:47,1670773967338,0,11/12/2022 15:52:47,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,2,1,trial,responseB,response_keyboard,2645,,,Green,1,0,1,0,,,,9,10,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
27,1670773967863,11/12/2022 15:52:47,1670773967829,0,11/12/2022 15:52:47,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,162,2,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,REDgreen.jpg,Red,,Yellow,Red,Green,Blue
28,1670773971878,11/12/2022 15:52:51,1670773971830,0,11/12/2022 15:52:51,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,3,1,trial,Zone2,timelimit_screen,3999.8399999999965,,,,,0,1,0,,,1,9,10,trials,GREENyellow.jpg,Green,,Yellow,Red,Green,Blue
29,1670773974880,11/12/2022 15:52:54,1670773974829,0,11/12/2022 15:52:54,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,3,2,timeout,advancementZone,timelimit_screen,2999.8800000000047,,,,,0,1,0,,,1,9,10,trials,GREENyellow.jpg,Green,,Yellow,Red,Green,Blue
30,1670773975403,11/12/2022 15:52:55,1670773975330,0,11/12/2022 15:52:55,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,152,3,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,GREENyellow.jpg,Green,,Yellow,Red,Green,Blue
31,1670773977008,11/12/2022 15:52:57,1670773976961,0,11/12/2022 15:52:56,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,150,4,1,trial,responseB,response_keyboard,1620.4000000059605,,,Blue,1,0,1,0,,,,9,10,trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
32,1670773977489,11/12/2022 15:52:57,1670773977446,0,11/12/2022 15:52:57,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,150,4,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,9,10,trials,YELLOWblue.jpg,Yellow,,Yellow,Red,Green,Blue
33,1670773978928,11/12/2022 15:52:58,1670773978890,0,11/12/2022 15:52:58,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,161,5,1,trial,responseB,response_keyboard,1435.5,,,Green,1,0,1,0,,,,9,10,trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
34,1670773979425,11/12/2022 15:52:59,1670773979380,0,11/12/2022 15:52:59,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,161,5,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,REDred.jpg,Red,,Yellow,Red,Green,Blue
35,1670773981625,11/12/2022 15:53:01,1670773981583,0,11/12/2022 15:53:01,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,6,1,trial,responseB,response_keyboard,2191.5999999940395,,,Green,1,0,1,0,,,,9,10,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
36,1670773982117,11/12/2022 15:53:02,1670773982080,0,11/12/2022 15:53:02,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,155,6,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,9,10,trials,REDblue.jpg,Red,,Yellow,Red,Green,Blue
37,1670773984225,11/12/2022 15:53:04,1670773984170,0,11/12/2022 15:53:04,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,156,7,1,trial,responseB,response_keyboard,2076.5,,,Blue,1,0,1,0,,,,9,10,trials,GREENblue.jpg,Green,,Yellow,Red,Green,Blue
38,1670773984703,11/12/2022 15:53:04,1670773984663,0,11/12/2022 15:53:04,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,156,7,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,GREENblue.jpg,Green,,Yellow,Red,Green,Blue
39,1670773985799,11/12/2022 15:53:05,1670773985755,0,11/12/2022 15:53:05,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,158,8,1,trial,responseB,response_keyboard,1080.2000000029802,,,Green,1,1,0,0,,,,9,10,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
40,1670773986289,11/12/2022 15:53:06,1670773986246,0,11/12/2022 15:53:06,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,158,8,3,fixation,fixation,timelimit_screen,499.9800000000105,,,,,0,1,0,,,1,9,10,trials,GREENgreen.jpg,Green,,Yellow,Red,Green,Blue
41,1670773990283,11/12/2022 15:53:10,1670773990246,0,11/12/2022 15:53:10,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,157,9,1,trial,Zone2,timelimit_screen,3999.8399999999965,,,,,0,1,0,,,1,9,10,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
42,1670773993290,11/12/2022 15:53:13,1670773993247,0,11/12/2022 15:53:13,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,157,9,2,timeout,advancementZone,timelimit_screen,3000.2149999999965,,,,,0,1,0,,,1,9,10,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
43,1670773993785,11/12/2022 15:53:13,1670773993745,0,11/12/2022 15:53:13,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,157,9,3,fixation,fixation,timelimit_screen,499.9799999999959,,,,,0,1,0,,,1,9,10,trials,GREENred.jpg,Green,,Yellow,Red,Green,Blue
44,1670773996160,11/12/2022 15:53:16,1670773996115,0,11/12/2022 15:53:16,96489,6,task-najf,,25860852,5bf0363e880a370001c65960,7647785,,complete,,6395fc560003d06c3187d301,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 107.0.0.0,1440x900,1440x900,str-video,stroop-4-video,3,Team Stroop,stroop-video,,,consented,,,,str-video,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,151,10,1,trial,responseA,response_keyboard,2360.5,,,Red,1,0,1,0,,,,9,10,trials,BLUEyellow.jpg,Blue,,Yellow,Red,Green,Blue
