Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
354,1670773575344,11/12/2022 15:46:15,1670773569273,0,11/12/2022 15:46:09,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,80,166,1,trial,responseB,response_keyboard,590.6999999284744,,,Blue,1,1,0,0,,,,4,5,trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
355,1670773575859,11/12/2022 15:46:15,1670773569758,0,11/12/2022 15:46:09,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,80,166,3,fixation,fixation,timelimit_screen,500.38300000003073,,,,,0,1,0,,,1,4,5,trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
356,1670773577554,11/12/2022 15:46:17,1670773571495,0,11/12/2022 15:46:11,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,68,167,1,trial,responseA,response_keyboard,1709.3999999761581,,,Yellow,1,1,0,0,,,,4,5,trials,YELLOWyellow.jpg,Yellow,,Red,Yellow,Green,Blue
357,1670773578055,11/12/2022 15:46:18,1670773571996,0,11/12/2022 15:46:11,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,68,167,3,fixation,fixation,timelimit_screen,499.93799999996554,,,,,0,1,0,,,1,4,5,trials,YELLOWyellow.jpg,Yellow,,Red,Yellow,Green,Blue
358,1670773579971,11/12/2022 15:46:19,1670773573895,0,11/12/2022 15:46:13,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,73,168,1,trial,responseA,response_keyboard,1862.7000000476837,,,Red,1,1,0,0,,,,4,5,trials,REDyellow.jpg,Red,,Red,Yellow,Green,Blue
359,1670773580474,11/12/2022 15:46:20,1670773574391,0,11/12/2022 15:46:14,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,73,168,3,fixation,fixation,timelimit_screen,500.2289999999921,,,,,0,1,0,,,1,4,5,trials,REDyellow.jpg,Red,,Red,Yellow,Green,Blue
360,1670773582368,11/12/2022 15:46:22,1670773576307,0,11/12/2022 15:46:16,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,77,169,1,trial,responseB,response_keyboard,1888.3999999761581,,,Green,1,1,0,0,,,,4,5,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
361,1670773582976,11/12/2022 15:46:22,1670773576791,0,11/12/2022 15:46:16,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,77,169,3,fixation,fixation,timelimit_screen,500.5239999999758,,,,,0,1,0,,,1,4,5,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
362,1670773584342,11/12/2022 15:46:24,1670773578282,0,11/12/2022 15:46:18,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,75,170,1,trial,responseA,response_keyboard,1466.3999999761581,,,Red,1,1,0,0,,,,4,5,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
363,1670773584852,11/12/2022 15:46:24,1670773578780,0,11/12/2022 15:46:18,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,75,170,3,fixation,fixation,timelimit_screen,499.50699999998324,,,,,0,1,0,,,1,4,5,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
364,1670773587285,11/12/2022 15:46:27,1670773581175,0,11/12/2022 15:46:21,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,71,171,1,trial,responseB,response_keyboard,2371,,,Blue,1,1,0,0,,,,4,5,trials,BLUEyellow.jpg,Blue,,Red,Yellow,Green,Blue
365,1670773587749,11/12/2022 15:46:27,1670773581657,0,11/12/2022 15:46:21,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,71,171,3,fixation,fixation,timelimit_screen,499.45000000001164,,,,,0,1,0,,,1,4,5,trials,BLUEyellow.jpg,Blue,,Red,Yellow,Green,Blue
366,1670773589802,11/12/2022 15:46:29,1670773583725,0,11/12/2022 15:46:23,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,82,172,1,trial,responseA,response_keyboard,2042.1999999284744,,,Red,1,1,0,0,,,,4,5,trials,REDgreen.jpg,Red,,Red,Yellow,Green,Blue
367,1670773590274,11/12/2022 15:46:30,1670773584208,0,11/12/2022 15:46:24,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,82,172,3,fixation,fixation,timelimit_screen,499.5109999999986,,,,,0,1,0,,,1,4,5,trials,REDgreen.jpg,Red,,Red,Yellow,Green,Blue
368,1670773592211,11/12/2022 15:46:32,1670773586132,0,11/12/2022 15:46:26,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,69,173,1,trial,responseA,response_keyboard,1898.8999999761581,,,Yellow,1,1,0,0,,,,4,5,trials,YELLOWgreen.jpg,Yellow,,Red,Yellow,Green,Blue
369,1670773592691,11/12/2022 15:46:32,1670773586627,0,11/12/2022 15:46:26,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,69,173,3,fixation,fixation,timelimit_screen,499.46899999998277,,,,,0,1,0,,,1,4,5,trials,YELLOWgreen.jpg,Yellow,,Red,Yellow,Green,Blue
370,1670773594403,11/12/2022 15:46:34,1670773588232,0,11/12/2022 15:46:28,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,78,174,1,trial,responseB,response_keyboard,1581.6000000238419,,,Green,1,1,0,0,,,,4,5,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
371,1670773594785,11/12/2022 15:46:34,1670773588725,0,11/12/2022 15:46:28,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,78,174,3,fixation,fixation,timelimit_screen,499.5140000000247,,,,,0,1,0,,,1,4,5,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
372,1670773596303,11/12/2022 15:46:36,1670773590164,0,11/12/2022 15:46:30,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,76,175,1,trial,responseB,response_keyboard,1414.5,,,Green,1,1,0,0,,,,4,5,trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
373,1670773596709,11/12/2022 15:46:36,1670773590648,0,11/12/2022 15:46:30,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,76,175,3,fixation,fixation,timelimit_screen,499.1680000000051,,,,,0,1,0,,,1,4,5,trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
374,1670773598343,11/12/2022 15:46:38,1670773592280,0,11/12/2022 15:46:32,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,74,176,1,trial,responseA,response_keyboard,1608.1000000238419,,,Yellow,1,1,0,0,,,,4,5,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
375,1670773598837,11/12/2022 15:46:38,1670773592765,0,11/12/2022 15:46:32,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,74,176,3,fixation,fixation,timelimit_screen,499.52700000000186,,,,,0,1,0,,,1,4,5,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
376,1670773599459,11/12/2022 15:46:39,1670773593393,0,11/12/2022 15:46:33,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,21,177,1,trial,responseA,response_keyboard,601.1000000238419,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWgreen.jpg,Yellow,,Red,Yellow,Green,Blue
377,1670773599952,11/12/2022 15:46:39,1670773593891,0,11/12/2022 15:46:33,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,21,177,3,fixation,fixation,timelimit_screen,500.47099999996135,,,,,0,1,0,,,1,1,2,trials,YELLOWgreen.jpg,Yellow,,Red,Yellow,Green,Blue
378,1670773600525,11/12/2022 15:46:40,1670773594457,0,11/12/2022 15:46:34,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,26,178,1,trial,responseA,response_keyboard,540.8999999761581,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
379,1670773601012,11/12/2022 15:46:41,1670773594941,0,11/12/2022 15:46:34,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,26,178,3,fixation,fixation,timelimit_screen,500.58399999997346,,,,,0,1,0,,,1,1,2,trials,YELLOWred.jpg,Yellow,,Red,Yellow,Green,Blue
380,1670773601562,11/12/2022 15:46:41,1670773595497,0,11/12/2022 15:46:35,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,22,179,1,trial,responseA,response_keyboard,533,,,Yellow,1,1,0,0,,,,1,2,trials,YELLOWblue.jpg,Yellow,,Red,Yellow,Green,Blue
381,1670773602051,11/12/2022 15:46:42,1670773595991,0,11/12/2022 15:46:35,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,22,179,3,fixation,fixation,timelimit_screen,500.1020000000135,,,,,0,1,0,,,1,1,2,trials,YELLOWblue.jpg,Yellow,,Red,Yellow,Green,Blue
382,1670773604134,11/12/2022 15:46:44,1670773597872,0,11/12/2022 15:46:37,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,29,180,1,trial,responseB,response_keyboard,1857.6999999284744,,,Green,1,1,0,0,,,,1,2,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
383,1670773604479,11/12/2022 15:46:44,1670773598351,0,11/12/2022 15:46:38,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,29,180,3,fixation,fixation,timelimit_screen,492.76599999994505,,,,,0,1,0,,,1,1,2,trials,GREENred.jpg,Green,,Red,Yellow,Green,Blue
384,1670773605983,11/12/2022 15:46:45,1670773599907,0,11/12/2022 15:46:39,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,35,181,1,trial,responseB,response_keyboard,1528.7000000476837,,,Blue,1,1,0,0,,,,1,2,trials,BLUEblue.jpg,Blue,,Red,Yellow,Green,Blue
385,1670773606464,11/12/2022 15:46:46,1670773600391,0,11/12/2022 15:46:40,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,35,181,3,fixation,fixation,timelimit_screen,500.40600000007544,,,,,0,1,0,,,1,1,2,trials,BLUEblue.jpg,Blue,,Red,Yellow,Green,Blue
386,1670773607797,11/12/2022 15:46:47,1670773601725,0,11/12/2022 15:46:41,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,33,182,1,trial,responseA,response_keyboard,1306.6999999284744,,,Red,1,1,0,0,,,,1,2,trials,REDred.jpg,Red,,Red,Yellow,Green,Blue
387,1670773608275,11/12/2022 15:46:48,1670773602208,0,11/12/2022 15:46:42,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,33,182,3,fixation,fixation,timelimit_screen,500.5999999999767,,,,,0,1,0,,,1,1,2,trials,REDred.jpg,Red,,Red,Yellow,Green,Blue
388,1670773609983,11/12/2022 15:46:49,1670773603926,0,11/12/2022 15:46:43,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,30,183,1,trial,responseB,response_keyboard,1694.3999999761581,,,Green,1,1,0,0,,,,1,2,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
389,1670773610496,11/12/2022 15:46:50,1670773604424,0,11/12/2022 15:46:44,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,30,183,3,fixation,fixation,timelimit_screen,516.234999999986,,,,,0,1,0,,,1,1,2,trials,GREENgreen.jpg,Green,,Red,Yellow,Green,Blue
390,1670773612102,11/12/2022 15:46:52,1670773606038,0,11/12/2022 15:46:46,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,32,184,1,trial,responseB,response_keyboard,1587.8999999761581,,,Blue,1,1,0,0,,,,1,2,trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
391,1670773612592,11/12/2022 15:46:52,1670773606524,0,11/12/2022 15:46:46,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,32,184,3,fixation,fixation,timelimit_screen,500.33599999989383,,,,,0,1,0,,,1,1,2,trials,BLUEgreen.jpg,Blue,,Red,Yellow,Green,Blue
392,1670773614416,11/12/2022 15:46:54,1670773608019,0,11/12/2022 15:46:48,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,27,185,1,trial,responseA,response_keyboard,1480,,,Red,1,1,0,0,,,,1,2,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
393,1670773614570,11/12/2022 15:46:54,1670773608508,0,11/12/2022 15:46:48,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,27,185,3,fixation,fixation,timelimit_screen,500.4109999999637,,,,,0,1,0,,,1,1,2,trials,REDblue.jpg,Red,,Red,Yellow,Green,Blue
394,1670773616902,11/12/2022 15:46:56,1670773610840,0,11/12/2022 15:46:50,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,24,186,1,trial,responseB,response_keyboard,2302.5,,,Green,1,1,0,0,,,,1,2,trials,GREENyellow.jpg,Green,,Red,Yellow,Green,Blue
395,1670773617434,11/12/2022 15:46:57,1670773611330,0,11/12/2022 15:46:51,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,24,186,3,fixation,fixation,timelimit_screen,500.17299999995157,,,,,0,1,0,,,1,1,2,trials,GREENyellow.jpg,Green,,Red,Yellow,Green,Blue
396,1670773618305,11/12/2022 15:46:58,1670773612253,0,11/12/2022 15:46:52,96489,6,task-c9op,,25860448,5af7027fc13ab20001737328,7647696,,complete,,6395f90b647267e2cb2f18bc,computer,Desktop or Laptop,Windows 10,Chrome 108.0.0.0,1536x864,1536x864,str-eyes,stroop-6-eyes,3,Team Stroop,stroop-eyes,,,consented,,,str-eyes,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,28,187,1,trial,responseB,response_keyboard,897.4000000953674,,,Green,1,1,0,0,,,,1,2,trials,GREENblue.jpg,Green,,Red,Yellow,Green,Blue
