Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-kkga,randomiser-adb4,randomiser-qy4z,randomiser-96sz,branch-bacs,checkpoint-5mim,checkpoint-uuzu,checkpoint-dtit,checkpoint-ly9c,checkpoint-5gp5,checkpoint-tv5u,checkpoint-pmrq,checkpoint-bic9,checkpoint-gmjm,checkpoint-tmgz,checkpoint-46o1,checkpoint-jyvi,checkpoint-as8d,checkpoint-5yxx,checkpoint-qb97,checkpoint-s95m,checkpoint-dk5r,checkpoint-kcb8,checkpoint-htzq,checkpoint-vo3m,checkpoint-n7br,branch-h5d1,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,Stimulus,Answer,ANSWER,Left,Right,Up,Down
147,1670773194935,11/12/2022 15:39:54,1670773194159,0,11/12/2022 15:39:54,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,101,62,3,fixation,fixation,timelimit_screen,500.6389999999956,,,,,0,1,0,,,1,6,7,trials,YELLOWgreen.jpg,Yellow,,Red,Blue,Yellow,Green
148,1670773195606,11/12/2022 15:39:55,1670773194844,0,11/12/2022 15:39:54,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,114,63,1,trial,responseA,response_keyboard,666.8999996185303,,,Red,1,1,0,0,,,,6,7,trials,REDgreen.jpg,Red,,Red,Blue,Yellow,Green
149,1670773196075,11/12/2022 15:39:56,1670773195325,0,11/12/2022 15:39:55,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,114,63,3,fixation,fixation,timelimit_screen,499.30199999999604,,,,,0,1,0,,,1,6,7,trials,REDgreen.jpg,Red,,Red,Blue,Yellow,Green
150,1670773197204,11/12/2022 15:39:57,1670773196452,0,11/12/2022 15:39:56,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,112,64,1,trial,responseA,response_keyboard,1108.9000000953674,,,Blue,1,1,0,0,,,,6,7,trials,BLUEgreen.jpg,Blue,,Red,Blue,Yellow,Green
151,1670773197698,11/12/2022 15:39:57,1670773196942,0,11/12/2022 15:39:56,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,112,64,3,fixation,fixation,timelimit_screen,500.6450000000186,,,,,0,1,0,,,1,6,7,trials,BLUEgreen.jpg,Blue,,Red,Blue,Yellow,Green
152,1670773198368,11/12/2022 15:39:58,1670773197614,0,11/12/2022 15:39:57,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,95,65,1,trial,responseA,response_keyboard,649.5,,,Blue,1,1,0,0,,,,5,6,trials,BLUEred.jpg,Blue,,Red,Blue,Yellow,Green
153,1670773198877,11/12/2022 15:39:58,1670773198109,0,11/12/2022 15:39:58,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,95,65,3,fixation,fixation,timelimit_screen,499.9550000000163,,,,,0,1,0,,,1,5,6,trials,BLUEred.jpg,Blue,,Red,Blue,Yellow,Green
154,1670773199554,11/12/2022 15:39:59,1670773198798,0,11/12/2022 15:39:58,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,86,66,1,trial,responseB,response_keyboard,668.8999996185303,,,Yellow,1,1,0,0,,,,5,6,trials,YELLOWblue.jpg,Yellow,,Red,Blue,Yellow,Green
155,1670773200043,11/12/2022 15:40:00,1670773199292,0,11/12/2022 15:39:59,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,86,66,3,fixation,fixation,timelimit_screen,500.72400000001653,,,,,0,1,0,,,1,5,6,trials,YELLOWblue.jpg,Yellow,,Red,Blue,Yellow,Green
156,1670773200643,11/12/2022 15:40:00,1670773199886,0,11/12/2022 15:39:59,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,90,67,1,trial,responseB,response_keyboard,575.1999998092651,,,Yellow,1,1,0,0,,,,5,6,trials,YELLOWred.jpg,Yellow,,Red,Blue,Yellow,Green
157,1670773201147,11/12/2022 15:40:01,1670773200375,0,11/12/2022 15:40:00,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,90,67,3,fixation,fixation,timelimit_screen,499.34399999998277,,,,,0,1,0,,,1,5,6,trials,YELLOWred.jpg,Yellow,,Red,Blue,Yellow,Green
158,1670773201866,11/12/2022 15:40:01,1670773201105,0,11/12/2022 15:40:01,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,93,68,1,trial,responseB,response_keyboard,712.5999999046326,,,Green,1,1,0,0,,,,5,6,trials,GREENred.jpg,Green,,Red,Blue,Yellow,Green
159,1670773202346,11/12/2022 15:40:02,1670773201592,0,11/12/2022 15:40:01,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,93,68,3,fixation,fixation,timelimit_screen,499.53899999998976,,,,,0,1,0,,,1,5,6,trials,GREENred.jpg,Green,,Red,Blue,Yellow,Green
160,1670773203081,11/12/2022 15:40:03,1670773202316,0,11/12/2022 15:40:02,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,85,69,1,trial,responseB,response_keyboard,706.4000000953674,,,Yellow,1,1,0,0,,,,5,6,trials,YELLOWgreen.jpg,Yellow,,Red,Blue,Yellow,Green
161,1670773203570,11/12/2022 15:40:03,1670773202808,0,11/12/2022 15:40:02,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,85,69,3,fixation,fixation,timelimit_screen,499.39100000000326,,,,,0,1,0,,,1,5,6,trials,YELLOWgreen.jpg,Yellow,,Red,Blue,Yellow,Green
162,1670773204088,11/12/2022 15:40:04,1670773203332,0,11/12/2022 15:40:03,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,84,70,1,trial,responseB,response_keyboard,505.5,,,Yellow,1,1,0,0,,,,5,6,trials,YELLOWyellow.jpg,Yellow,,Red,Blue,Yellow,Green
163,1670773204576,11/12/2022 15:40:04,1670773203825,0,11/12/2022 15:40:03,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,84,70,3,fixation,fixation,timelimit_screen,499.95800000001327,,,,,0,1,0,,,1,5,6,trials,YELLOWyellow.jpg,Yellow,,Red,Blue,Yellow,Green
164,1670773205469,11/12/2022 15:40:05,1670773204711,0,11/12/2022 15:40:04,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,96,71,1,trial,responseA,response_keyboard,867.3000001907349,,,Blue,1,1,0,0,,,,5,6,trials,BLUEgreen.jpg,Blue,,Red,Blue,Yellow,Green
165,1670773205971,11/12/2022 15:40:05,1670773205214,0,11/12/2022 15:40:05,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,96,71,3,fixation,fixation,timelimit_screen,500.2069999999949,,,,,0,1,0,,,1,5,6,trials,BLUEgreen.jpg,Blue,,Red,Blue,Yellow,Green
166,1670773206600,11/12/2022 15:40:06,1670773205843,0,11/12/2022 15:40:05,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,87,72,1,trial,responseA,response_keyboard,614.5,,,Blue,1,1,0,0,,,,5,6,trials,BLUEyellow.jpg,Blue,,Red,Blue,Yellow,Green
167,1670773207093,11/12/2022 15:40:07,1670773206342,0,11/12/2022 15:40:06,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,87,72,3,fixation,fixation,timelimit_screen,499.51700000002165,,,,,0,1,0,,,1,5,6,trials,BLUEyellow.jpg,Blue,,Red,Blue,Yellow,Green
168,1670773207872,11/12/2022 15:40:07,1670773207127,0,11/12/2022 15:40:07,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,94,73,1,trial,responseB,response_keyboard,766.5,,,Green,1,1,0,0,,,,5,6,trials,GREENgreen.jpg,Green,,Red,Blue,Yellow,Green
169,1670773208386,11/12/2022 15:40:08,1670773207626,0,11/12/2022 15:40:07,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,94,73,3,fixation,fixation,timelimit_screen,500.2740000000049,,,,,0,1,0,,,1,5,6,trials,GREENgreen.jpg,Green,,Red,Blue,Yellow,Green
170,1670773209000,11/12/2022 15:40:09,1670773208249,0,11/12/2022 15:40:08,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,97,74,1,trial,responseA,response_keyboard,604.4000000953674,,,Red,1,1,0,0,,,,5,6,trials,REDred.jpg,Red,,Red,Blue,Yellow,Green
171,1670773209487,11/12/2022 15:40:09,1670773208742,0,11/12/2022 15:40:08,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,97,74,3,fixation,fixation,timelimit_screen,500.67800000001444,,,,,0,1,0,,,1,5,6,trials,REDred.jpg,Red,,Red,Blue,Yellow,Green
172,1670773210539,11/12/2022 15:40:10,1670773209789,0,11/12/2022 15:40:09,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,89,75,1,trial,responseA,response_keyboard,1028.4000000953674,,,Red,1,1,0,0,,,,5,6,trials,REDyellow.jpg,Red,,Red,Blue,Yellow,Green
173,1670773211021,11/12/2022 15:40:11,1670773210275,0,11/12/2022 15:40:10,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,89,75,3,fixation,fixation,timelimit_screen,500.0139999999956,,,,,0,1,0,,,1,5,6,trials,REDyellow.jpg,Red,,Red,Blue,Yellow,Green
174,1670773212024,11/12/2022 15:40:12,1670773211266,0,11/12/2022 15:40:11,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,92,76,1,trial,responseB,response_keyboard,972.9000000953674,,,Green,1,1,0,0,,,,5,6,trials,GREENblue.jpg,Green,,Red,Blue,Yellow,Green
175,1670773212518,11/12/2022 15:40:12,1670773211758,0,11/12/2022 15:40:11,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,92,76,3,fixation,fixation,timelimit_screen,500.31299999999464,,,,,0,1,0,,,1,5,6,trials,GREENblue.jpg,Green,,Red,Blue,Yellow,Green
176,1670773213231,11/12/2022 15:40:13,1670773212473,0,11/12/2022 15:40:12,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,91,77,1,trial,responseA,response_keyboard,694.8000001907349,,,Red,1,1,0,0,,,,5,6,trials,REDblue.jpg,Red,,Red,Blue,Yellow,Green
177,1670773213715,11/12/2022 15:40:13,1670773212958,0,11/12/2022 15:40:12,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,91,77,3,fixation,fixation,timelimit_screen,499.97200000000885,,,,,0,1,0,,,1,5,6,trials,REDblue.jpg,Red,,Red,Blue,Yellow,Green
178,1670773214485,11/12/2022 15:40:14,1670773213727,0,11/12/2022 15:40:13,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,88,78,1,trial,responseB,response_keyboard,750.3000001907349,,,Green,1,1,0,0,,,,5,6,trials,GREENyellow.jpg,Green,,Red,Blue,Yellow,Green
179,1670773214975,11/12/2022 15:40:14,1670773214225,0,11/12/2022 15:40:14,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,88,78,3,fixation,fixation,timelimit_screen,500.1329999999725,,,,,0,1,0,,,1,5,6,trials,GREENyellow.jpg,Green,,Red,Blue,Yellow,Green
180,1670773216003,11/12/2022 15:40:16,1670773215247,0,11/12/2022 15:40:15,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,98,79,1,trial,responseA,response_keyboard,1003.5999999046326,,,Red,1,1,0,0,,,,5,6,trials,REDgreen.jpg,Red,,Red,Blue,Yellow,Green
181,1670773216491,11/12/2022 15:40:16,1670773215741,0,11/12/2022 15:40:15,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,98,79,3,fixation,fixation,timelimit_screen,499.5659999999916,,,,,0,1,0,,,1,5,6,trials,REDgreen.jpg,Red,,Red,Blue,Yellow,Green
182,1670773217696,11/12/2022 15:40:17,1670773216940,0,11/12/2022 15:40:16,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,99,80,1,trial,responseA,response_keyboard,1180.5999999046326,,,Blue,1,1,0,0,,,,5,6,trials,BLUEblue.jpg,Blue,,Red,Blue,Yellow,Green
183,1670773218181,11/12/2022 15:40:18,1670773217425,0,11/12/2022 15:40:17,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,99,80,3,fixation,fixation,timelimit_screen,499.9890000000014,,,,,0,1,0,,,1,5,6,trials,BLUEblue.jpg,Blue,,Red,Blue,Yellow,Green
184,1670773219076,11/12/2022 15:40:19,1670773218311,0,11/12/2022 15:40:18,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,81,1,trial,responseB,response_keyboard,868.2000002861023,,,Yellow,1,1,0,0,,,,2,3,trials,YELLOWred.jpg,Yellow,,Red,Blue,Yellow,Green
185,1670773219555,11/12/2022 15:40:19,1670773218809,0,11/12/2022 15:40:18,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,42,81,3,fixation,fixation,timelimit_screen,500.56399999998393,,,,,0,1,0,,,1,2,3,trials,YELLOWred.jpg,Yellow,,Red,Blue,Yellow,Green
186,1670773220108,11/12/2022 15:40:20,1670773219361,0,11/12/2022 15:40:19,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,37,82,1,trial,responseB,response_keyboard,533.7999997138977,,,Yellow,1,1,0,0,,,,2,3,trials,YELLOWgreen.jpg,Yellow,,Red,Blue,Yellow,Green
187,1670773220634,11/12/2022 15:40:20,1670773219859,0,11/12/2022 15:40:19,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,37,82,3,fixation,fixation,timelimit_screen,500.1110000000044,,,,,0,1,0,,,1,2,3,trials,YELLOWgreen.jpg,Yellow,,Red,Blue,Yellow,Green
188,1670773221136,11/12/2022 15:40:21,1670773220387,0,11/12/2022 15:40:20,96489,6,task-td7i,,25860424,5fe8fc84e44df481db23e5b2,7647693,,complete,,6395f901a15fc13cfaca70cd,computer,Desktop or Laptop,Windows 10,Edge 107.0.1418.62,1280x720,1280x720,str-vanilla,stroop-3-vanilla,3,Team Stroop,stroop-vanilla,,,consented,str-vanilla,,,,,,,,,,,,,,,,,,,,,consented,Spreadsheet1,Spreadsheet1,39,83,1,trial,responseA,response_keyboard,508.40000009536743,,,Blue,1,1,0,0,,,,2,3,trials,BLUEyellow.jpg,Blue,,Red,Blue,Yellow,Green
